1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
HARMATTAN EAST,TURNER VALLEY (RUNDLE OIL POOL),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,51.7569,-114.4351,OIL,2009,SECONDARY RECOVERY,MATURE,90,80,12343,ONSHORE,-3500,191,3433,GAS DRIVE,2221:BURIED-HILL,8250,4750,1,,CARBONIFEROUS,11:LOW-ENERGY CARBONATE MUD,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL FACIES CHANGE,80,,11.58,CARBONATES,WACKESTONE/PACKSTONE,BRYOZOAN/CRINOID,,INTERCRYSTALLINE,14,20,38,0.27,0,0,961,,1.49,,50000,15,271,26,34,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION/SCALE INHIBITOR TREATMENT,,ESP/GAS LIFT,,COILED TUBING TREATMENT/SIDETRACKING,5000
HARMATTAN-ELKTON,TURNER VALLEY (RUNDLE C OIL POOL),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,51.6624,-114.429,OIL,2009,SECONDARY RECOVERY,MATURE,76,80,6223,ONSHORE,-3700,203,3649,AQUIFER DRIVE,2222:TRUNCATION-EDGE,8750,5050,1,,CARBONIFEROUS,11:LOW-ENERGY CARBONATE MUD,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL FACIES CHANGE,140,0.5,9.45,CARBONATES,WACKESTONE/PACKSTONE,BRYOZOAN/CRINOID,,INTERCRYSTALLINE,13,113,36,,0,0,967,,1.47,3636,50000,20,235,,33.6,,CONTINUOUS WATER INJECTION,,STIMULATION,,ACIDIZATION,,,,,5360
HEERA,BASSEIN-MUKTA,1P ,INDIA,ASIA-PACIFIC,BOMBAY OFFSHORE,18.172,72.313,OIL,2008,SECONDARY RECOVERY,MATURE,119,160,79146,OFFSHORE,184,154.8613472,1991,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,4114,4298,2.5,902,PALEOGENE,11:LOW-ENERGY CARBONATE MUD,LABYRINTH,TIGHT CARBONATELATERAL FACIES CHANGE/SEALING FAULT,230,,24.99,CARBONATES,WACKESTONE/PACKSTONE,CRINOID/FORAMINIFERA,,CHANNEL/VUGGY,12,0.8,38,,14,0,,,,1991,,37,2135,,28.9,,CONTINUOUS WATER INJECTION/GAS INJECTION,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/MULTI-LATERAL WELL/EXTENDED REACH WELL,ACID FRACTURING,MODIFICATION IN INJECTION PATTERN/SELECTIVE INJECTION,GAS LIFT,SLOTTED LINER,RE-COMPLETION/SIDETRACKING/WATER PLUGGING,
HOD,HOD-TOR,1P ,NORWAY,EUROPE,NORTH SEA CENTRAL,56.1809,3.4239,OIL,2011,PRIMARY RECOVERY,MATURE,17,68,26300,OFFSHORE,236,212,6840,GAS DRIVE,1151:SALT-DIAPIR ANTICLINE,8212,8448,15,660,CRETACEOUS,14:FORESLOPE-BASIN,JIGSAW-PUZZLE,STRUCTURAL SADDLE/TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE/NON-FRACTURED ZONE,720,0.95,65.84,CARBONATES,,COCCOLITH,TYPE III,MICROPOROSITY,33,1.4,34,,0,0,875,,1.41,3916,60000,20,157,,42,,CONTINUOUS WATER INJECTION,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/MULTI-LATERAL WELL,,,GAS LIFT,,SIDETRACKING,8660
HORSE CREEK,RED RIVER D,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,WILLISTON,46.0057,-103.7055,OIL,2012,ENHANCED OIL RECOVERY,SECONDARY DECLINE,14,160,1361,ONSHORE,-3175,220,4000,GAS DRIVE,222:BURIED EROSIONAL RELIEF,9066,5891,1,179,ORDOVICIAN,11:LOW-ENERGY CARBONATE MUD,JIGSAW-PUZZLE,LATERAL DIAGENETIC CHANGE,,,6.1,CARBONATES,MUDSTONE/WACKESTONE,,TYPE II,INTERCRYSTALLINE,16,20,32,1.42,0,0,205,,1.15,625,68000,35,45.7,9.9,14.17,,CONTINUOUS WATER INJECTION,THERMAL,ARTIFICIAL LIFT,HORIZONTAL WELL,ACIDIZATION,,ROD PUMP,,RE-COMPLETION/STEP-OUT DEVELOPMENT DRILLING,5998
IDD EL SHARGI NORTH DOME,SHUAIBA,1P ,QATAR,MIDDLE EAST,RUB AL KHALI,25.5,52.4,OIL,2009,SECONDARY RECOVERY,PRIMARY REJUVENATING,100,15,120039,OFFSHORE,99,160,2381,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,4381,4480,5,570,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATELATERAL DIAGENETIC CHANGE/NON-FRACTURED ZONE/SEALING FAULT,328,,30.48,CARBONATES,WACKESTONE/PACKSTONE,ALGAE/FORAMINIFERA,TYPE III,MICROPOROSITY,25,3,27,2.45,0,0,298,,1.2,1660,200000,,4744,,18.1,,CONTINUOUS WATER INJECTION/GAS RECYCLING,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/MULTI-LATERAL WELL/EXTENDED REACH WELL,ACIDIZATION/ACID FRACTURING,,ESP/GAS LIFT,,ACID WASH/COILED TUBING TREATMENT/HIGH GOR WELL SHUT-IN/HIGH WATER-CUT WELL SHUT-IN,4650
INTISAR A,UPPER SABIL,1P ,LIBYA,AFRICA,SIRT,29.0331,20.7739,OIL,2001,SECONDARY RECOVERY,MATURE,,45,548000,ONSHORE,-336,237,4532,GAS DRIVE,2121:ORGANIC BUILDUP,9386,9050,20,1002,PALEOGENE,13:ORGANIC BUILDUP,LAYER-CAKE, NONE,,0.53,195.07,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,ALGAE/CORAL/FORAMINIFERA,,MOLDIC/VUGGY,20,26,45,0.15,0,0,1336,,1.81,3240,200000,12,1875,28,40,,CONTINUOUS WATER INJECTION,,,,,,,,,9500
INTISAR D,UPPER SABIL,1P ,LIBYA,AFRICA,SIRT,28.9042,20.9583,OIL,2006,ENHANCED OIL RECOVERY,MATURE,28,92,284794,ONSHORE,-384,226,4257,GAS DRIVE,2121:ORGANIC BUILDUP,8852,8468,10,982,PALEOGENE,13:ORGANIC BUILDUP,LAYER-CAKE, NONE,,,137.77,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,ALGAE/CORAL/FORAMINIFERA,,MOLDIC/VUGGY,22,200,40,0.46,0,0,595,,1.32,2224,,18,1760,8,77,,CONTINUOUS WATER INJECTION/GAS INJECTION/GAS RECYCLING,MISCIBLE,STIMULATION/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION,,,,GAS CONING CONTROL/RE-COMPLETION/RE-PERFORATION/WATER CONING CONTROL,9000
ISHIMBAY,UNNAMED,1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,VOLGA-URAL,53.3975,56.0114,OIL,2011,SECONDARY RECOVERY,MATURE,622,2.7,31897,ONSHORE,-490,54,1176,GAS DRIVE,2121:ORGANIC BUILDUP,950,460,,1800,PERMIAN,13:ORGANIC BUILDUP,LABYRINTH, LATERAL FACIES CHANGE,,,391.98,CARBONATES,BOUNDSTONE/FRAMESTONE,ALGAE/FORAMINIFERA,,INTERCRYSTALLINE,19,225,30,3,0,0,80,,,508,,6,300,,32.9,,CONTINUOUS WATER INJECTION/GAS INJECTION/GAS RECYCLING,,ARTIFICIAL LIFT,,,,,,,2036
ISSARAN,MIOCENE CARBONATES,1P ,EGYPT,AFRICA,GULF OF SUEZ,28.75,32.75,OIL,2009,PRIMARY RECOVERY,DEVELOPING,190,0,,ONSHORE,-100,120,250,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,460,360,9,,NEOGENE,11:LOW-ENERGY CARBONATE MUD,,,,,,CARBONATES,,,TYPE II,FRACTURE,,,10,1000,0,10,,,,,11319,30,1200,,,,,THERMAL/CHEMICAL,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/ACID FRACTURING,,ESP/PCP,,DRILLING AND COMPLETION FLUID OPTIMIZATION/HIGH WATER-CUT WELL SHUT-IN/PUMP SIZE OPTIMIZATION/RE-COMPLETION/SELECTIVE PERFORATION/STEP-OUT DEVELOPMENT DRILLING/WATER PLUGGING,
JAMBUR,EUPHRATES,1P ,IRAQ,MIDDLE EAST,ZAGROS,35.1297,44.5708,OIL,1993,SECONDARY RECOVERY,DECLINE,,0,,ONSHORE,-1100,146,3787,GAS DRIVE,1112:FORELAND ANTICLINE,5300,4200,4,604,NEOGENE,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE, NON-FRACTURED ZONE,158,0.65,31.39,CARBONATES,WACKESTONE/PACKSTONE,ALGAE/FORAMINIFERA,,MOLDIC/VUGGY,20,25,43.5,,0,0,1490,,1.66,3787,,,,,,,CONTINUOUS WATER INJECTION,,DRILLING,INFILL WELL,,,,,,4700
JAMBUR,JERIBE,1P ,IRAQ,MIDDLE EAST,ZAGROS,35.1297,44.5708,OIL,1993,PRIMARY RECOVERY,DECLINE,,0,,ONSHORE,-1100,146,3772,GAS DRIVE,1112:FORELAND ANTICLINE,4550,3450,4,1585,NEOGENE,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE, NON-FRACTURED ZONE,136,0.3,12.5,CARBONATES,WACKESTONE/PACKSTONE,ALGAE/FORAMINIFERA,,MOLDIC/VUGGY,11,2,40.5,,0,0,1490,,1.66,3772,,,,,,,,,DRILLING,INFILL WELL,,,,,,4700
JAMBUR,QAMCHUQA,1P ,IRAQ,MIDDLE EAST,ZAGROS,35.1297,44.5708,OIL,2000,PRIMARY RECOVERY,DECLINE,32,0,,ONSHORE,-1100,209.2316659,5001.434305,,1112:FORELAND ANTICLINE,8532,7432,20,1295,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE, NON-FRACTURED ZONE,1800,,,CARBONATES,WACKESTONE/PACKSTONE,ALGAE/FORAMINIFERA,,INTERCRYSTALLINE,15,5,0,,0,0,,,,,,,1430,,65,90,,,DRILLING,INFILL WELL,,,,,,
JAMESON,STRAWN,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,32.08,-100.6289,OIL,2011,SECONDARY RECOVERY,MATURE,147,20,9719,ONSHORE,-2000,144,2750,GAS DRIVE,212:BURIED DEPOSITIONAL RELIEF,5700,3700,7,700,CARBONIFEROUS,13:ORGANIC BUILDUP,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL SHALE-OUT,,,,CARBONATES,WACKESTONE/PACKSTONE,BRYOZOAN/CRINOID/FORAMINIFERA/PELECYPOD/PELOID,,INTERPARTICLE/INTRAPARTICLE/MOLDIC/VUGGY,9,22,43,0.17,0,0,1750,,,,,,,,49,,GAS RECYCLING,,OTHER RESERVOIR MANAGEMENT,,,,,,RE-COMPLETION/STEP-OUT DEVELOPMENT DRILLING,4015
JARN YAPHOUR,THAMAMA ZONE B,1P ,UNITED ARAB EMIRATES,MIDDLE EAST,RUB AL KHALI,24.2389,54.6857,OIL,2009,REDEVELOPING AFTER ABANDONMENT,PRIMARY REJUVENATING,,0,10000,ONSHORE,-10,230.4973768,5998.221521,GAS DRIVE,112:TRANSPRESSIONAL ANTICLINE,10260,10250,2,140,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,BLOCK-BOUNDING FAULT/TIGHT CARBONATERESERVOIR BODY BOUNDARY/SEALING FAULT,159,0.78,37.8,CARBONATES,PACKSTONE/GRAINSTONE,ALGAE/FORAMINIFERA,,INTERPARTICLE,15,5,37.2,0.89,3.44,0,1750,,,,,,500,20,20,,,,OTHER RESERVOIR MANAGEMENT,,,,,,RE-COMPLETION/SHUT-IN WELL REOPEN/SIDETRACKING,
JATIBARANG,CIBULAKAN (BLOCK III F3),1P ,INDONESIA,ASIA-PACIFIC,JAVA NORTHWEST,-6.4965,108.4333,OIL,2004,PRIMARY RECOVERY,MATURE,31,0,2482,ONSHORE,-30,204,1709,AQUIFER DRIVE,1212:HORST BLOCK,3510,3480,3,370,NEOGENE,13:ORGANIC BUILDUP,,,,,,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,ALGAE/CORAL,,INTERPARTICLE/MOLDIC,16,65,38,0.02,26.95,4,1287,,1.22,454,25000,40,58.7,20.7,20.7,,,,ARTIFICIAL LIFT,,,,GAS LIFT,,,
JAY,SMACKOVER,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,30.9557,-87.1783,OIL,2009,ENHANCED OIL RECOVERY,MATURE,116,112,98875,ONSHORE,-235,285,7850,AQUIFER DRIVE,2111:LATERAL FACIES CHANGE,15060,14825,4,420,JURASSIC,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE, LATERAL FACIES CHANGE,350,0.29,30.48,CARBONATES,PACKSTONE/GRAINSTONE,OOLITE/PELOID,,INTERCRYSTALLINE,14,35,51,0.18,0,10,1806,,1.76,2830,317800,13,830,17,60,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/ACID FRACTURING,SELECTIVE INJECTION,,,ADDITIONAL PERFORATION,15400
JINGQIU,FENGFENG-MAJIAGOU (JIN GU-2),1P ,CHINA,ASIA-PACIFIC,BOHAI,38.6265,116.0234,OIL,1990,SECONDARY RECOVERY,MATURE,4,89,3860,ONSHORE,-100,320,6637,,2212:PALEOSTRUCTURAL SUBCROP,15090,14990,20,755,ORDOVICIAN,11:LOW-ENERGY CARBONATE MUD,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/TIGHT CARBONATENON-KARSTIC ZONE,660,0.23,,CARBONATES,MUDSTONE/BRECCIA,,TYPE II,VUGGY/CAVERNOUS,2.8,8.3,40.7,0.55,17.8,1.58,710,,1.26,1595,2857,35,39.9,,16.8,,CONTINUOUS WATER INJECTION,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/ACID FRACTURING,,ROD PUMP/ESP,,PUMP SIZE OPTIMIZATION/WATER PLUGGING,14993
JUBAISSAH,JERIBE,1P ,SYRIA,MIDDLE EAST,TAURUS,36.1127,40.8235,OIL,1993,SECONDARY RECOVERY,DECLINE,132,22,,ONSHORE,-1150,91,889,AQUIFER DRIVE,113:INVERSION ANTICLINE,1720,570,3,480,NEOGENE,11:LOW-ENERGY CARBONATE MUD,LABYRINTH,BLOCK-BOUNDING FAULT/TAR MATNONE,180,0.38,21.03,CARBONATES,MUDSTONE,ALGAE/FORAMINIFERA,,MOLDIC/VUGGY,26,2,20,61,2.8,1.6,140,,1.1,889,,37,,13,16,82,GAS INJECTION,,,,,,,,,
JUDY CREEK,SWAN HILLS (JUDY CREEK A POOL),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,54.4995,-115.4904,OIL,2009,ENHANCED OIL RECOVERY,MATURE,,120,70000,ONSHORE,-3500,206,3500,GAS DRIVE,2121:ORGANIC BUILDUP,8540,5040,0.5,230,DEVONIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,230,0.39,18.29,CARBONATES,GRAINSTONE/RUDSTONE/BOUNDSTONE,STROMATOPOROID,,INTERPARTICLE/INTRASKELETAL,9,45,41,0.37,0,0,730,,1.41,2290,80000,16,1086,17,46,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,WATER INJECTION ON A ZONAL BASIS/MODIFICATION IN INJECTION PATTERN,ROD PUMP/ESP/GAS LIFT,,RE-COMPLETION/RE-PERFORATION,5200
KAJI,BATURAJA,1P ,INDONESIA,ASIA-PACIFIC,SUMATRA SOUTH,-2.8185,104.0607,OIL,2006,SECONDARY RECOVERY,DECLINE,,126,32000,ONSHORE,-150,179,1190,GAS DRIVE,2111:LATERAL FACIES CHANGE,2731,2581,0.5,273,NEOGENE,13:ORGANIC BUILDUP,LAYER-CAKE,SHALE/TIGHT CARBONATENONE,150,,35.66,CARBONATES,WACKESTONE/PACKSTONE,FORAMINIFERA/MOLLUSCS,,MOLDIC/VUGGY,18,5,38,0.87,0,0,566,,1.38,1159,15000,27.5,265,,48,57.8,CONTINUOUS WATER INJECTION/GAS RECYCLING,,STIMULATION/ARTIFICIAL LIFT,,HYDRAULIC FRACTURING (SINGLE STAGE),,GAS LIFT,,,
KARATCHOK,MASSIVE LIMESTONE,1P ,SYRIA,MIDDLE EAST,TAURUS,37.046,42.253,OIL,2006,PRIMARY RECOVERY,MATURE,103,0,34500,ONSHORE,-1700,178,2906.335249,AQUIFER DRIVE,1111:THRUST ANTICLINE,4900,3200,5,1472,CRETACEOUS,13:ORGANIC BUILDUP,JIGSAW-PUZZLE, LATERAL FACIES CHANGE/NON-FRACTURED ZONE,585,0.26,,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,RUDIST,TYPE IV,MOLDIC/VUGGY,12,,20,300,1.2,0,175,,1.2,972,120000,15,1115,,25,,,,,,,,,,,
KASIM,KAIS,1P ,INDONESIA,ASIA-PACIFIC,SALAWATI,-1.3253,131.0392,OIL,2007,PRIMARY RECOVERY,MATURE,57,7,15304,ONSHORE,-14,185,1434,AQUIFER DRIVE,2121:ORGANIC BUILDUP,3044,3030,3,500,NEOGENE,13:ORGANIC BUILDUP,LAYER-CAKE,TIGHT CARBONATESEALING FAULT,561,0.26,37.49,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,ALGAE/CORAL/FORAMINIFERA,TYPE IV,INTERCRYSTALLINE/MICROPOROSITY,21,38,37,1.79,8.03,0,16,,,73,7500,34,87.7,65,65,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT,INFILL WELL,ACIDIZATION,,ESP,,,3300
KAYBOB,SWAN HILLS (BEAVERHILL LAKE A POOL),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,54.5507,-116.782,OIL,2009,ENHANCED OIL RECOVERY,MATURE,,80,,ONSHORE,-2519,235,4648,GAS DRIVE,2121:ORGANIC BUILDUP,9569,7050,1,257,DEVONIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,257,0.22,17.07,CARBONATES,GRAINSTONE/RUDSTONE/BOUNDSTONE,STROMATOPOROID,,VUGGY,7.4,24,43,0.4,0,0.05,1117,,1.61,3020,,21,309,14.9,44,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/ACID FRACTURING,MODIFICATION IN INJECTION PATTERN,ESP,,COILED TUBING TREATMENT/SIDETRACKING/WATER PLUGGING,7266
KELLY-SNYDER,CANYON-CISCO,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,32.7098,-101.0867,OIL,2011,ENHANCED OIL RECOVERY,MATURE,1770,40,207991,ONSHORE,-2500,132,3122,GAS DRIVE,2121:ORGANIC BUILDUP,6235,3735,1,765,CARBONIFEROUS,13:ORGANIC BUILDUP,LAYER-CAKE,SHALE/TIGHT CARBONATELATERAL FACIES CHANGE,,0.34,82.3,CARBONATES,WACKESTONE/PACKSTONE/GRAINSTONE/BOUNDSTONE,PHYLLOID ALGAE,TYPE IV,MOLDIC/VUGGY,8,19.4,41,0.38,0,0.83,1010,,1.53,1850,159000,21.9,2750,19,58.1,,CONTINUOUS WATER INJECTION,MISCIBLE,STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION,MODIFICATION IN INJECTION PATTERN,ESP/GAS LIFT,,COILED TUBING TREATMENT/CO2 SEQUESTRATION/GAS INJECTION OPTIMIZATION/GAS SHUT-OFF/HIGH GOR WELL SHUT-IN/HIGH WATER-CUT WELL SHUT-IN/PROFILE MODIFICATION/RE-COMPLETION/SHUT-IN WELL REOPEN/SIDETRACKING/WATER PLUGGING,4500
KEMNITZ,HUECO,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,32.8909,-103.6007,OIL,2000,PRIMARY RECOVERY,MATURE,41,80,5200,ONSHORE,-4100,158,3803,GAS DRIVE,2121:ORGANIC BUILDUP,10500,6400,1.5,250,PERMIAN,13:ORGANIC BUILDUP,LAYER-CAKE,SHALE/TIGHT CARBONATELATERAL FACIES CHANGE,120,,18.29,CARBONATES,BAFFLESTONE/BOUNDSTONE,TUBIPHYTES,,CHANNEL/VUGGY,9,9,39,0.22,0,0,1490,,1.77,,82000,25,39,43.6,43.6,,,,STIMULATION,,ACIDIZATION,,,,,6650
KENKIYAK,KT-II,1P ,KAZAKHSTAN,FORMER SOVIET UNION,CASPIAN NORTH,48.6531,57.2222,OIL,1989,DEVELOPING,PRIMARY REJUVENATING,,0,,ONSHORE,-780,208,11542,GAS DRIVE,1112:FORELAND ANTICLINE,14110,13376,3,469,CARBONIFEROUS,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,570,,22.86,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,ALGAE/FORAMINIFERA,TYPE IV,INTERPARTICLE/INTERCRYSTALLINE,12,,41,0.7,2,0,1340,,,,,20,438,,30,,,,STIMULATION,,ACIDIZATION,,,,,14304
KHAFJI,RATAWI LIMESTONE,1P ,KUWAIT-SAUDI ARABIA,MIDDLE EAST,THE GULF,28.5333,48.9167,OIL,1980,SECONDARY RECOVERY,SECONDARY DECLINE,,250,66000,OFFSHORE,75,185,3606,GAS DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,6825,6900,3,485,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATE/TAR MATLATERAL DIAGENETIC CHANGE,550,0.62,52.73,CARBONATES,PACKSTONE/GRAINSTONE,PELOID,,INTERPARTICLE,22,17,33,0.91,0,0,600,,1.35,2110,211000,15,,7.5,,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION,,GAS LIFT,,CORROSION INHIBITOR TREATMENT/HIGH GOR WELL SHUT-IN/PROFILE MODIFICATION/RE-COMPLETION,7260
KHARYAGA,OBJECTIVE 2,1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,TIMAN-PECHORA,67.1736,56.6914,OIL,2011,SECONDARY RECOVERY,DEVELOPING,26,0,30000,ONSHORE,-1076.12,151,4351,AQUIFER DRIVE,2121:ORGANIC BUILDUP,8786.09,7709.97,,1561.68,DEVONIAN,13:ORGANIC BUILDUP,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE,,0.15,,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,ALGAE/CORAL,,VUGGY/CAVERNOUS,10,322,37.5,1.23,26,0,748,,,2815,156000,,,,,,WAG IMMISCIBLE INJECTION,,STIMULATION/ARTIFICIAL LIFT,,ACID FRACTURING,,ESP,,,8070
KIRKUK,MAIN LIMESTONE,1P ,IRAQ,MIDDLE EAST,ZAGROS,35.5342,44.3478,OIL,1997,SECONDARY RECOVERY,DECLINE,,200,2755000,ONSHORE,-1100,112,1075,GAS DRIVE,1112:FORELAND ANTICLINE,1000,-100,,2500,PALEOGENE,13:ORGANIC BUILDUP,LAYER-CAKE, NON-FRACTURED ZONE/SEALING FAULT,,,,CARBONATES,PACKSTONE/GRAINSTONE/RUDSTONE,ALGAE/CORAL,TYPE IV,MOLDIC,27,,36.7,5,0,0.12,213,,1.11,540,65000,10,38500,,41.8,,CONTINUOUS WATER INJECTION/GAS INJECTION,,DRILLING/ARTIFICIAL LIFT,INFILL WELL,,,GAS LIFT,,,1500
KOKDUMALAK,KUGITANG,1P ,UZBEKISTAN,FORMER SOVIET UNION,AMU DARYA,38.73,64.63,OIL,1998,SECONDARY RECOVERY,PEAK OR PLATEAU,114,20,80000,ONSHORE,-890,237,8322,GAS DRIVE,2121:ORGANIC BUILDUP,9272,8382,1,903,JURASSIC,13:ORGANIC BUILDUP,LAYER-CAKE,TIGHT CARBONATENONE,1020,,,CARBONATES,GRAINSTONE/RUDSTONE,,,INTERPARTICLE,20,320,30.4,1.4,0,0.48,940,153,,7760,,12.5,,,55,,CONTINUOUS WATER INJECTION/GAS RECYCLING,,OTHER RESERVOIR MANAGEMENT,,,,,,,9180
KOROLEV,CARBONIFEROUS-LOWER PERMIAN CARBONATES,1P ,KAZAKHSTAN,FORMER SOVIET UNION,NORTH CASPIAN,46.2175,53.5381,OIL,2013,PRODUCING,,,0,,ONSHORE,48.88,221,12075,GAS DRIVE,2121:ORGANIC BUILDUP,12746.39,12795.28,30,2952.76,PERMIAN/CARBONIFEROUS,13:ORGANIC BUILDUP,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/NON-FRACTURED ZONE/NON-KARSTIC ZONE,,0.42,,CARBONATES,GRAINSTONE,ALGAE/BRACHIOPOD/BRYOZOAN/CORAL/CRINOID/FORAMINIFERA/SPONGE,,INTERPARTICLE/SHELTER,6,6,47.61,0.4,1.1,9.15,2711.8,,,,,22.5,747.86,,42,40,,,,,,,,,,14189.63
