EmpID,BusinessUnit,Education,FieldOfStudy,Gender,Age,ProximityToHome,Travel,JobGrade,JobRole,MaritalStatus,MonthlyPay,PreviousEmployers,SalaryIncrement,PerformanceRating,WorkingExperience,TrainingAttended,WorkLifeBalance,WithCompany,CurrentRole,LastPromoted,CurrentManager,SatisfactionCompany,SatisfactionRole,SatisfactionCoworkers,LeftCompany
1599,Business Development,2,Marketing,Male,30,15,Rare,3,Account Manager,Divorced,7140,2,3,2,12,2,3,7,7,1,7,3,1,1,No
1600,Product Development,3,Sciences,Male,48,10,Rare,5,Product Head,Married,19665,4,5,3,29,3,3,22,10,12,9,4,2,4,No
1601,Product Development,3,Business Tech,Female,32,9,Rare,1,Technical Support,Single,4200,7,15,4,10,2,4,5,4,0,4,1,1,1,Yes
1602,Business Development,3,Business Tech,Female,36,3,Rare,3,Account Manager,Married,7644,0,12,3,10,2,3,9,7,3,4,1,4,3,No
1603,HR,3,Other,Male,29,17,Rare,3,HR,Single,7988,1,6,3,10,3,2,10,9,0,9,2,1,1,No
1604,Product Development,3,Sciences,Male,33,5,Rare,3,Product Executive,Divorced,7119,4,8,3,9,2,3,3,2,1,2,4,4,3,No
1605,Business Development,4,Sciences,Male,28,9,Rare,2,Account Manager,Single,5253,1,9,3,7,1,3,7,5,0,7,2,4,4,No
1606,HR,2,Business Tech,Female,31,8,Rare,1,HR,Single,2109,9,11,3,8,3,3,3,2,0,2,4,2,4,No
1607,Business Development,4,Marketing,Female,44,1,Regular,2,Account Manager,Married,4768,7,5,3,11,4,2,1,0,0,0,1,3,3,No
1608,Product Development,4,Business Tech,Male,31,3,Regular,3,Product Head,Divorced,13675,9,5,3,9,3,3,2,2,2,2,2,3,1,No
1609,Business Development,4,Business Tech,Female,34,24,Rare,2,Account Manager,Single,4599,0,15,4,16,2,4,15,9,10,10,1,2,3,Yes
1610,Product Development,3,Business Tech,Male,42,13,Rare,2,Product Executive,Married,5538,5,11,3,10,2,2,0,0,0,0,2,1,3,No
1611,Product Development,3,Sciences,Male,48,6,Rare,2,Product Executive,Single,4240,2,6,3,19,0,3,2,2,2,2,1,3,4,No
1612,Product Development,2,Sciences,Male,22,1,Rare,1,Product Research ,Single,3375,0,5,3,4,2,4,3,2,1,2,4,3,4,No
1613,Product Development,3,Sciences,Female,26,23,Rare,1,Product Research ,Divorced,2886,1,15,4,3,3,1,3,2,0,2,1,4,2,No
1614,Product Development,2,Business Tech,Male,36,9,Rare,2,Manufacturing Head,Divorced,8847,2,3,2,13,2,3,3,2,0,2,2,2,3,No
1615,Product Development,4,Business Tech,Female,45,1,Rare,1,Technical Support,Divorced,2270,3,7,3,8,2,3,5,3,0,2,4,4,4,No
1616,Business Development,4,Marketing,Male,40,25,Rare,3,Account Manager,Single,9094,2,5,3,9,2,3,5,4,1,0,4,2,3,Yes
1617,Product Development,4,Sciences,Male,36,18,None,2,Manufacturing Head,Single,7779,2,13,4,18,0,3,11,9,0,9,1,4,1,No
1618,Product Development,4,Business Tech,Male,35,1,Rare,1,Technical Support,Married,2258,6,5,3,10,2,3,8,0,1,7,4,3,2,No
1619,Product Development,4,Engineering,Male,45,1,Rare,3,Product Executive,Divorced,7441,1,5,3,10,4,3,10,8,7,7,1,2,1,No
1620,Product Development,4,Business Tech,Male,50,20,Rare,4,Product Executive,Married,11245,2,8,3,32,3,3,30,8,12,13,2,3,3,No
1621,Product Development,4,Sciences,Female,35,8,None,2,Product Executive,Married,4148,1,5,3,15,5,3,14,11,2,9,3,3,4,No
1622,HR,3,Business Tech,Male,24,10,Regular,1,HR,Married,2145,0,7,3,3,2,3,2,2,2,1,1,4,4,No
1623,HR,2,Business Tech,Male,40,6,Rare,4,Section Manager,Single,16437,1,14,4,21,2,3,21,7,7,7,3,4,4,No
1624,Product Development,3,Business Tech,Female,38,6,None,2,Product Research ,Divorced,5329,7,5,3,17,3,3,13,11,1,9,2,4,4,No
1625,Product Development,3,Sciences,Female,37,1,Rare,1,Product Research ,Single,2115,1,5,3,17,3,3,17,12,5,7,4,4,2,No
1626,Product Development,2,Sciences,Female,21,10,Rare,1,Technical Support,Single,1416,1,15,3,1,6,2,1,0,1,0,3,1,1,Yes
1627,Product Development,4,Business Tech,Female,33,4,Rare,1,Product Research ,Married,2622,6,14,4,7,3,3,3,2,1,1,3,2,4,No
1628,HR,3,Sciences,Female,44,1,Rare,1,HR,Divorced,3195,4,11,3,8,2,3,2,2,2,2,3,4,1,No
1629,Business Development,4,Marketing,Male,35,1,Rare,3,Account Manager,Married,7295,1,6,3,10,3,3,10,8,0,6,3,2,1,No
1630,Product Development,3,Engineering,Female,36,1,Rare,3,Manufacturing Head,Divorced,10252,2,14,4,17,2,3,7,7,7,7,3,1,3,No
1631,Product Development,2,Sciences,Female,42,1,Rare,2,Manufacturing Head,Married,6062,9,6,3,8,4,3,4,3,0,2,4,4,4,No
1632,Product Development,3,Sciences,Female,42,3,Rare,2,Technical Support,Married,5231,2,6,3,17,1,2,5,3,1,3,3,4,2,No
1633,Business Development,3,Sciences,Male,39,20,Regular,2,Account Manager,Divorced,4127,2,11,3,7,6,3,2,1,2,2,3,4,4,No
1634,Product Development,3,Business Tech,Female,54,10,Rare,2,Manufacturing Head,Single,4440,6,12,3,9,3,3,5,2,1,4,3,1,4,No
1635,Product Development,3,Sciences,Male,38,23,Regular,3,Manufacturing Head,Single,9526,0,14,4,10,2,3,9,7,1,8,4,3,2,No
1636,Product Development,2,Business Tech,Male,45,2,None,4,Section Manager,Married,16792,9,15,4,22,1,3,20,8,11,8,1,4,4,No
1637,Business Development,3,Business Tech,Female,20,2,Rare,1,Account Executive,Single,2044,1,6,3,2,3,2,2,2,0,2,3,3,4,Yes
1638,Product Development,1,Engineering,Female,34,26,None,1,Product Research ,Divorced,2029,1,13,4,5,2,3,5,4,0,0,1,3,3,No
1639,Product Development,3,Sciences,Male,43,11,Rare,3,Product Executive,Married,7510,1,10,3,10,1,3,10,9,0,9,1,3,2,No
1640,Product Development,3,Business Tech,Female,31,12,Rare,2,Product Executive,Married,5855,0,4,3,10,2,1,9,7,8,5,4,4,3,No
1641,Business Development,3,Marketing,Male,46,9,Rare,3,Account Manager,Divorced,10096,4,3,2,28,1,4,7,7,4,3,1,4,1,Yes
1642,Product Development,4,Sciences,Male,48,4,Rare,3,Product Executive,Single,10999,7,7,3,27,3,3,15,11,4,8,3,3,2,No
1643,Product Development,3,Sciences,Female,29,1,Rare,4,Product Head,Divorced,16124,3,7,3,9,2,2,7,7,1,7,4,4,2,No
1644,Business Development,4,Sciences,Male,30,29,Rare,2,Account Manager,Divorced,4115,8,12,3,8,3,3,4,3,0,3,3,1,3,No
1645,Business Development,2,Sciences,Female,38,10,Rare,2,Account Manager,Married,5343,1,4,3,10,1,3,10,7,1,9,1,4,3,No
1646,Product Development,4,Business Tech,Male,57,1,Rare,2,Product Executive,Married,6755,2,4,3,15,2,3,3,2,1,2,4,3,3,No
1647,Product Development,4,Business Tech,Male,35,2,Regular,1,Product Research ,Single,4930,0,7,3,6,2,4,5,4,1,4,1,4,3,No
1648,Business Development,2,Business Tech,Female,27,2,Rare,2,Account Manager,Single,6500,0,7,3,9,5,2,8,7,0,7,1,3,2,No
1649,Business Development,4,Other,Male,35,12,Regular,2,Account Manager,Single,4581,3,15,4,13,2,4,11,9,6,7,4,4,1,Yes
1650,Business Development,3,Business Tech,Female,47,14,Rare,2,Account Manager,Married,4591,3,10,3,11,4,2,5,4,1,2,3,3,3,No
1651,Product Development,2,Business Tech,Male,36,3,Regular,1,Technical Support,Single,2088,4,5,3,13,3,2,8,7,7,2,4,2,3,No
1652,Product Development,2,Sciences,Female,32,5,Rare,2,Product Research ,Married,5878,3,5,3,12,2,3,7,1,2,5,4,2,1,No
1653,Product Development,4,Business Tech,Male,28,1,Regular,1,Technical Support,Single,2154,0,4,3,5,2,2,4,2,0,2,4,3,3,No
1654,Product Development,4,Business Tech,Male,34,10,Regular,1,Product Research ,Divorced,3815,1,10,3,5,4,4,5,3,2,0,4,3,4,No
1655,Product Development,3,Sciences,Female,30,22,Rare,1,Product Research ,Married,2132,4,4,3,7,2,3,5,2,0,1,1,3,2,Yes
1656,Product Development,3,Business Tech,Male,41,9,Rare,5,Product Head,Divorced,19419,2,10,3,21,2,4,18,16,0,11,1,3,2,No
1657,Product Development,4,Business Tech,Female,29,28,Rare,1,Product Research ,Single,3785,1,7,3,5,3,1,5,4,0,4,4,1,2,No
1658,Product Development,4,Sciences,Male,36,26,Rare,2,Product Executive,Married,5347,6,7,3,10,2,2,3,2,0,2,1,3,2,No
1659,Product Development,3,Other,Male,26,6,Regular,1,Technical Support,Married,2544,0,11,3,8,3,3,7,7,7,7,3,4,1,No
1660,Product Development,4,Business Tech,Male,55,18,Regular,2,Product Executive,Married,6385,3,7,3,17,3,3,8,7,6,7,3,2,4,No
1661,Product Development,2,Sciences,Male,42,23,None,2,Product Research ,Single,4332,1,5,3,20,2,3,20,9,3,7,4,3,4,No
1662,Product Development,3,Sciences,Male,28,2,Regular,1,Technical Support,Married,3867,1,5,3,2,2,3,2,2,2,2,4,4,2,No
1663,Product Development,2,Sciences,Male,26,4,Rare,1,Product Research ,Single,2875,1,13,4,8,2,2,8,5,2,2,3,4,2,No
1664,Product Development,3,Business Tech,Male,27,3,None,1,Product Research ,Married,1706,1,4,3,0,6,2,0,0,0,0,4,4,3,No
1665,Product Development,3,Engineering,Male,38,29,Rare,2,Manufacturing Head,Married,6261,3,11,3,9,3,1,7,7,1,7,4,4,1,No
1666,Product Development,3,Business Tech,Male,56,9,Rare,4,Product Executive,Married,11103,7,4,3,30,1,2,10,7,1,1,3,4,3,No
1667,Product Development,3,Business Tech,Female,32,2,Rare,1,Technical Support,Married,2370,1,6,3,8,4,3,8,0,0,7,3,2,3,No
1668,Product Development,4,Sciences,Female,34,8,Rare,2,Manufacturing Head,Divorced,5121,3,7,3,7,3,3,0,0,0,0,2,1,3,No
1669,Product Development,3,Business Tech,Male,55,2,Rare,5,Product Head,Married,19038,8,5,3,34,2,3,1,0,0,0,3,1,2,No
1670,Business Development,1,Sciences,Female,32,2,None,1,Account Executive,Divorced,2827,1,5,3,1,3,3,1,0,0,0,3,1,3,No
1671,Business Development,3,Sciences,Female,50,1,Rare,2,Account Manager,Married,6347,0,5,3,19,3,3,18,7,0,13,4,3,1,No
1672,Business Development,2,Sciences,Male,31,2,Rare,1,Account Executive,Married,3067,0,12,3,3,1,3,2,2,1,2,1,3,3,No
1673,Product Development,3,Business Tech,Male,34,29,Rare,2,Technical Support,Married,5429,4,6,3,10,1,3,8,7,7,7,2,3,1,No
1674,Product Development,2,Business Tech,Male,49,4,Rare,5,Section Manager,Married,18711,2,6,3,23,2,4,1,0,0,0,1,3,3,No
1675,Business Development,3,Marketing,Male,41,1,Rare,3,Account Manager,Married,8392,1,9,3,10,2,3,10,7,0,7,2,1,3,No
1676,Product Development,3,Sciences,Female,37,1,Rare,2,Manufacturing Head,Married,6474,1,6,3,14,2,2,14,8,3,11,4,4,2,No
1677,Product Development,3,Sciences,Male,29,1,Regular,2,Product Executive,Single,6294,8,5,3,10,5,4,3,2,0,2,4,3,4,No
1678,Business Development,2,Business Tech,Female,37,21,Regular,1,Account Executive,Married,2973,5,8,3,10,3,3,5,4,0,0,3,4,2,No
1679,Business Development,1,Sciences,Male,41,9,Rare,3,Account Manager,Divorced,8189,3,6,3,12,2,3,9,7,0,7,3,3,3,No
1680,Product Development,3,Sciences,Male,33,25,Rare,2,Manufacturing Head,Single,4320,1,6,3,5,2,3,5,3,0,2,4,2,4,No
1681,Product Development,2,Sciences,Female,31,8,Rare,1,Technical Support,Single,1261,1,15,3,1,3,4,1,0,0,0,1,2,3,Yes
1682,Product Development,4,Sciences,Male,27,8,None,1,Technical Support,Married,4621,1,12,3,3,4,3,3,2,1,2,1,3,4,No
1683,Product Development,2,Sciences,Female,24,17,Rare,1,Technical Support,Married,2210,1,6,3,1,3,1,1,0,0,0,4,2,1,Yes
1684,Product Development,4,Sciences,Female,53,23,Rare,4,Product Head,Single,14275,6,11,3,33,0,3,12,9,3,8,4,4,3,No
1685,HR,4,HR,Male,37,6,Rare,1,HR,Divorced,2073,4,15,4,7,3,3,3,2,0,2,3,1,4,Yes
1686,Product Development,3,Sciences,Male,29,2,Rare,1,Product Research ,Married,2703,0,15,4,6,3,3,5,4,0,4,3,2,4,No
1687,Product Development,2,Sciences,Male,40,8,None,2,Product Executive,Divorced,4069,3,11,3,8,2,3,2,2,2,2,4,4,3,No
1688,Business Development,3,Marketing,Female,60,28,Rare,3,Account Manager,Married,10266,4,12,3,22,5,4,18,13,13,11,3,1,4,No
1689,Product Development,4,Business Tech,Female,49,20,Rare,2,Manufacturing Head,Married,6567,1,7,3,16,2,2,15,11,5,11,3,1,3,No
1690,HR,3,HR,Female,39,3,Rare,2,HR,Married,6389,9,8,3,12,3,1,8,3,3,6,3,2,3,No
1691,Product Development,1,Sciences,Female,31,1,Regular,2,Manufacturing Head,Married,4148,1,5,3,4,1,3,4,3,0,3,3,1,3,No
1692,Product Development,3,Sciences,Female,55,2,Rare,4,Section Manager,Single,16659,2,6,3,30,2,3,5,4,1,2,3,4,3,No
1693,Business Development,3,Business Tech,Female,28,3,Rare,1,Account Executive,Married,2856,1,12,3,1,3,3,1,0,0,0,2,2,4,No
1694,Business Development,3,Sciences,Female,58,21,Rare,4,Section Manager,Married,17875,4,6,3,29,2,2,1,0,0,0,4,4,3,No
1695,Product Development,3,Engineering,Female,58,5,Rare,3,Product Executive,Divorced,10552,2,6,3,24,3,3,6,0,0,4,3,2,4,No
1696,Product Development,1,Sciences,Female,33,13,Rare,1,Product Research ,Single,3452,3,11,3,5,4,3,3,2,0,2,2,4,1,No
1697,Business Development,2,Marketing,Female,28,13,Rare,2,Account Manager,Single,9854,3,4,3,6,0,3,2,0,2,2,4,3,4,Yes
1698,Business Development,3,Business Tech,Male,58,2,Rare,4,Section Manager,Divorced,16291,4,15,4,37,0,2,16,9,14,14,2,2,4,No
1699,Product Development,3,Sciences,Male,53,7,Rare,4,Product Head,Married,14814,3,12,3,32,3,3,5,1,1,3,3,3,3,No
1700,Business Development,3,Sciences,Female,33,16,Rare,3,Account Manager,Single,8564,2,13,4,11,2,2,0,0,0,0,1,1,3,Yes
1701,Product Development,3,Business Tech,Male,42,24,Rare,3,Manufacturing Head,Married,7406,1,14,4,10,5,2,10,9,5,8,4,1,4,No
1702,Product Development,4,Sciences,Female,42,23,Rare,4,Product Head,Single,15992,2,7,3,16,2,3,1,0,0,0,1,4,2,No
1703,Product Development,1,Business Tech,Female,35,27,Rare,1,Product Research ,Single,2559,1,4,3,6,3,2,6,5,1,1,3,1,4,No
1704,Product Development,3,Business Tech,Male,35,1,Rare,1,Product Research ,Single,2859,1,11,3,6,3,3,6,4,0,4,2,3,1,No
1705,Business Development,1,Sciences,Male,35,7,Rare,1,Account Executive,Married,2404,1,6,3,1,3,3,1,0,0,0,4,3,1,No
1706,Business Development,1,Business Tech,Female,27,3,Regular,2,Account Manager,Divorced,4647,1,13,4,6,3,3,6,5,0,4,4,4,2,No
1707,Business Development,4,Marketing,Male,34,1,Rare,2,Account Manager,Divorced,9725,0,3,2,16,2,2,15,1,0,9,2,4,4,No
1708,Business Development,4,Sciences,Female,48,16,Rare,2,Account Manager,Divorced,6439,8,7,3,18,2,3,8,7,7,7,3,3,3,No
1709,Business Development,3,Sciences,Male,38,1,Rare,1,Account Executive,Single,2858,4,7,3,20,3,2,1,0,0,0,1,1,1,No
1710,Product Development,2,Business Tech,Male,29,18,Rare,1,Product Research ,Single,2389,1,6,3,4,3,2,4,3,0,1,3,4,3,Yes
1711,Product Development,4,Business Tech,Female,58,23,Rare,3,Product Executive,Married,10312,1,5,3,40,3,2,40,10,15,6,4,4,4,Yes
1712,Product Development,4,Business Tech,Female,37,25,None,2,Product Research ,Married,4449,3,8,3,15,2,3,13,11,10,7,2,3,1,No
1713,HR,3,Sciences,Male,43,2,Rare,1,HR,Single,3539,0,6,3,10,5,3,9,7,1,8,2,4,2,No
1714,Business Development,2,Marketing,Male,25,19,Rare,1,Account Executive,Married,2413,1,11,3,1,2,3,1,0,0,0,3,2,3,Yes
1715,Product Development,3,Business Tech,Male,33,2,Rare,1,Technical Support,Single,2496,4,4,3,7,3,3,1,1,0,0,3,4,4,No
1716,Product Development,2,Business Tech,Female,30,28,Rare,2,Product Research ,Married,5775,1,6,3,11,2,3,10,8,1,9,4,4,4,No
1717,Product Development,3,Sciences,Male,32,10,Regular,1,Product Research ,Married,3433,6,6,3,10,3,2,5,2,1,3,1,3,1,No
1718,Product Development,1,Sciences,Male,27,11,Rare,1,Technical Support,Married,2099,0,7,3,6,3,4,5,0,1,4,2,1,2,No
1719,Business Development,4,Business Tech,Male,37,6,Rare,2,Account Manager,Married,6502,4,7,3,7,5,4,5,4,0,1,3,4,2,No
1720,Product Development,3,Business Tech,Female,30,10,Rare,3,Manufacturing Head,Single,9667,9,7,3,9,3,3,7,7,0,2,1,3,2,No
1721,Product Development,4,Sciences,Male,51,4,Rare,1,Product Research ,Married,2461,9,5,3,18,2,4,10,0,2,7,1,3,3,Yes
1722,Product Development,2,Sciences,Male,45,4,None,2,Technical Support,Married,4447,1,5,3,9,5,2,9,7,0,8,3,2,2,No
1723,Product Development,2,Sciences,Male,25,5,None,2,Product Executive,Divorced,4000,1,5,3,6,2,3,6,3,1,5,2,1,4,No
1724,Product Development,4,Business Tech,Female,53,1,None,4,Manufacturing Head,Married,12965,4,13,4,27,2,2,3,2,0,2,1,3,4,No
1725,Business Development,2,Sciences,Female,34,3,Rare,2,Account Manager,Single,6029,5,5,3,6,3,3,2,2,2,2,4,4,1,No
1726,Product Development,2,Business Tech,Female,51,6,Regular,1,Technical Support,Single,2838,0,7,3,8,6,2,7,0,7,7,2,3,2,No
1727,Business Development,3,Marketing,Male,32,10,Rare,2,Account Manager,Single,5396,1,5,3,10,2,2,10,7,0,8,4,4,4,No
1728,Product Development,4,Sciences,Male,31,9,Rare,1,Product Research ,Single,2657,0,9,3,3,5,3,2,2,2,2,3,2,4,No
1729,Product Development,2,Engineering,Female,49,1,Rare,4,Product Executive,Single,13964,7,5,3,25,2,3,7,1,0,7,3,3,4,No
1730,Business Development,3,Engineering,Female,46,3,Rare,4,Account Manager,Divorced,13225,2,5,3,25,5,3,19,17,2,8,1,1,4,No
1731,Product Development,4,Sciences,Female,33,5,Rare,1,Product Research ,Married,2911,1,6,3,2,2,2,2,2,0,2,3,4,3,No
1732,Product Development,4,Sciences,Male,33,8,Rare,2,Product Executive,Single,6388,2,10,3,14,6,3,0,0,0,0,4,3,1,No
1733,Product Development,3,Sciences,Female,33,1,Rare,2,Product Executive,Single,6949,0,7,3,6,3,3,5,0,1,4,2,4,1,No
1734,Product Development,2,Sciences,Male,41,19,Rare,2,Product Research ,Divorced,3072,2,9,3,17,2,2,1,0,0,0,3,1,1,No
1735,Business Development,2,Business Tech,Female,31,10,Rare,2,Account Manager,Divorced,6583,2,3,2,8,2,3,5,2,1,4,3,4,4,No
1736,Product Development,4,Sciences,Female,49,25,Rare,1,Technical Support,Married,3211,1,7,3,10,3,2,9,6,1,4,3,1,4,No
1737,Product Development,3,Business Tech,Male,45,20,Rare,3,Product Executive,Divorced,10851,2,11,3,24,2,3,7,7,0,7,2,1,2,No
1738,Product Development,3,Business Tech,Female,37,10,Rare,1,Technical Support,Married,3452,6,13,4,17,3,3,5,4,0,3,3,1,2,No
1739,Product Development,3,Sciences,Male,43,12,Rare,4,Product Head,Divorced,14336,1,3,2,25,3,3,25,10,3,9,1,2,3,No
1740,Product Development,3,Business Tech,Male,32,10,Rare,3,Section Manager,Single,11244,2,20,5,10,5,4,5,2,0,0,3,4,2,No
1741,Business Development,3,Business Tech,Female,45,6,None,3,Account Manager,Single,8865,6,5,3,23,2,3,19,7,12,8,4,4,4,No
1742,Product Development,3,Sciences,Female,32,4,Rare,2,Manufacturing Head,Married,6162,1,5,3,14,3,3,14,13,6,8,3,3,3,No
1743,Business Development,3,Sciences,Male,34,10,None,2,Account Manager,Divorced,4001,1,7,3,15,3,3,15,14,0,7,4,3,3,No
1744,Product Development,3,Engineering,Female,30,5,Rare,1,Product Research ,Divorced,3204,5,7,3,8,3,3,3,2,2,2,4,1,4,No
1745,Product Development,4,Business Tech,Female,35,23,Rare,1,Technical Support,Married,4014,3,8,3,4,3,3,2,2,2,2,3,1,3,No
1746,Business Development,3,Sciences,Male,33,17,None,4,Section Manager,Single,17444,1,4,3,10,2,3,10,8,6,0,4,3,4,No
1747,Product Development,2,Business Tech,Male,27,1,Rare,1,Technical Support,Divorced,3816,1,3,2,5,2,3,5,2,0,4,4,2,2,No
1748,Product Development,4,Business Tech,Female,32,2,Rare,2,Product Research ,Single,5055,7,9,3,10,0,2,7,7,0,7,1,4,3,No
1749,Product Development,1,Business Tech,Female,24,17,Rare,2,Manufacturing Head,Divorced,4377,1,8,3,5,6,3,4,2,3,2,4,3,2,No
1750,Product Development,3,Engineering,Female,34,20,Rare,1,Product Research ,Married,2585,0,10,3,2,5,2,1,0,0,0,3,3,4,No
1751,Product Development,3,Business Tech,Male,42,19,Regular,1,Product Research ,Divorced,2759,6,5,3,7,2,3,2,2,2,2,3,3,4,Yes
1752,Business Development,4,Marketing,Female,30,26,Regular,2,Account Manager,Single,6696,5,8,3,9,5,2,6,3,0,1,3,1,3,Yes
1753,Business Development,1,Sciences,Male,33,5,Regular,2,Account Manager,Married,9998,6,6,3,8,2,4,5,4,1,2,2,4,1,No
1754,Product Development,3,Engineering,Female,41,12,Rare,5,Product Head,Married,19545,1,5,3,23,0,3,22,15,15,8,2,3,4,Yes
1755,Product Development,3,Sciences,Male,35,2,Rare,3,Manufacturing Head,Divorced,10274,2,11,3,15,2,4,7,7,6,4,3,2,2,No
1756,Product Development,3,Other,Male,35,10,Rare,1,Technical Support,Divorced,3917,1,13,4,3,4,2,3,2,1,2,2,4,1,No
1757,Product Development,2,Business Tech,Female,42,9,Regular,1,Technical Support,Single,3673,1,6,3,12,3,3,12,9,5,8,1,4,3,No
1758,Product Development,1,Business Tech,Female,23,4,Rare,1,Technical Support,Single,3295,1,6,3,3,3,1,3,2,1,2,3,2,3,No
1759,Product Development,4,Sciences,Male,50,29,Rare,4,Section Manager,Married,17046,0,8,3,28,2,3,27,10,15,7,2,3,2,No
1760,Business Development,3,Engineering,Female,40,10,Rare,2,Account Manager,Divorced,6852,7,5,3,7,2,4,5,1,1,3,2,2,2,No
1761,Product Development,2,Business Tech,Female,37,11,Rare,2,Product Executive,Married,4777,5,8,3,15,2,1,1,0,0,0,1,2,1,Yes
1762,Product Development,1,Sciences,Male,34,3,Regular,2,Product Executive,Single,7756,0,10,3,7,1,2,6,2,0,4,1,4,3,No
1763,Product Development,4,Other,Male,33,1,Rare,1,Product Research ,Single,2799,3,4,3,6,1,3,3,2,0,2,3,1,2,No
1764,Business Development,4,Sciences,Female,36,1,Rare,2,Account Manager,Single,6815,6,6,3,15,5,3,1,0,0,0,2,3,1,No
1765,Product Development,4,Engineering,Male,49,5,Rare,2,Product Executive,Married,6651,2,7,3,20,0,2,3,2,1,2,1,3,2,No
1766,Business Development,4,Marketing,Male,36,15,Rare,2,Account Manager,Divorced,5406,1,15,4,15,4,2,15,12,11,11,4,4,1,No
1767,Product Development,4,Other,Female,43,8,Rare,2,Product Executive,Divorced,4522,4,7,3,8,3,3,5,2,0,2,3,3,4,No
1768,Product Development,3,Sciences,Male,40,2,Rare,2,Product Research ,Single,4661,1,6,3,9,4,3,9,8,8,8,3,4,3,No
1769,Product Development,2,Business Tech,Female,46,21,Rare,2,Product Executive,Married,8926,4,15,4,13,2,4,9,7,3,7,4,2,4,Yes
1770,Business Development,4,Marketing,Male,51,21,Rare,2,Account Manager,Single,5441,0,15,4,11,2,1,10,7,1,0,3,4,4,No
1771,Product Development,3,Business Tech,Female,39,4,Regular,2,Manufacturing Head,Single,5042,0,6,3,10,2,1,9,2,3,8,1,3,4,No
1772,Business Development,1,Engineering,Male,20,1,Regular,1,Account Executive,Single,2325,0,14,4,1,5,4,0,0,0,0,3,1,1,Yes
1773,Business Development,1,Marketing,Male,25,4,Rare,2,Account Manager,Married,4256,1,5,3,5,1,4,5,2,0,3,3,1,1,No
1774,Product Development,4,Sciences,Female,27,2,Rare,1,Technical Support,Divorced,2341,1,6,3,1,6,3,1,0,0,0,4,1,4,No
1775,Product Development,4,Business Tech,Female,46,7,None,2,Manufacturing Head,Married,5258,2,7,3,7,2,4,1,0,0,0,3,3,3,No
1776,Business Development,3,Sciences,Male,27,8,Regular,3,Account Manager,Single,8726,1,8,3,9,0,3,9,8,1,7,4,3,4,No
1777,Product Development,3,Business Tech,Female,58,1,Rare,5,Product Head,Married,19701,3,14,4,32,3,3,9,8,1,5,4,1,3,No
1778,Business Development,2,Marketing,Male,26,28,Rare,2,Account Manager,Married,6272,1,13,4,6,5,4,5,3,1,4,1,2,4,No
1779,Product Development,4,Business Tech,Female,27,6,Rare,1,Product Research ,Divorced,2187,0,5,3,6,5,2,5,3,0,3,1,3,3,No
1780,Business Development,3,Engineering,Male,31,5,Rare,2,Account Manager,Married,8346,1,12,3,6,3,3,5,2,0,2,1,3,3,No
1781,Product Development,1,Sciences,Male,31,9,Rare,3,Manufacturing Head,Divorced,10648,1,20,5,13,6,4,13,8,0,8,3,2,4,No
1782,Product Development,4,Sciences,Male,40,1,Rare,1,Technical Support,Married,2406,8,12,3,8,3,2,1,0,0,0,1,4,3,No
1783,Product Development,1,Engineering,Male,32,2,Rare,2,Technical Support,Single,2176,4,6,3,9,5,3,6,2,0,4,4,1,4,No
1784,Product Development,3,Sciences,Male,42,8,Regular,5,Section Manager,Divorced,18430,1,6,3,24,4,2,24,7,14,9,2,4,2,No
1785,Product Development,4,Engineering,Female,34,2,Rare,2,Product Executive,Single,6687,1,4,3,14,2,4,14,11,4,11,3,4,4,No
1786,Product Development,3,Business Tech,Female,20,10,None,1,Product Research ,Single,1859,1,20,5,1,2,4,1,1,0,0,1,2,2,Yes
1787,Business Development,4,Sciences,Female,54,2,Rare,3,Account Manager,Married,10686,6,4,3,13,4,3,9,4,7,0,3,3,2,No
1788,Product Development,2,Sciences,Female,32,16,Regular,1,Product Research ,Single,3919,1,15,4,10,5,3,10,2,6,7,2,1,2,Yes
1789,Business Development,1,Business Tech,Female,29,1,Regular,3,Account Manager,Married,7918,1,7,3,11,5,3,11,10,4,1,2,4,4,No
1790,Business Development,2,Business Tech,Female,34,15,Rare,2,Account Manager,Single,6125,1,5,3,10,6,4,10,8,9,6,3,1,4,No
1791,Product Development,4,Other,Female,52,8,Rare,1,Technical Support,Married,2950,9,6,3,12,2,1,5,4,0,4,3,1,3,No
1792,Product Development,3,Sciences,Female,20,6,Regular,1,Technical Support,Single,2926,1,11,3,1,5,3,1,0,1,0,4,4,2,Yes
1793,HR,3,Business Tech,Male,50,3,Regular,5,Section Manager,Married,18200,1,4,3,32,2,3,32,5,10,7,1,2,3,No
1794,Product Development,3,Sciences,Male,38,7,Regular,1,Product Research ,Divorced,2610,1,3,2,4,2,3,4,2,0,3,4,3,4,No
1795,Product Development,3,Business Tech,Male,36,27,Rare,2,Product Executive,Married,5237,6,6,3,17,3,2,7,7,7,7,3,3,2,No
1796,Product Development,3,Sciences,Male,44,20,Rare,1,Product Research ,Single,3420,1,6,3,6,3,2,5,2,1,3,4,2,3,No
1797,Product Development,2,Sciences,Female,40,8,Rare,2,Manufacturing Head,Married,6516,2,9,3,18,3,3,1,0,0,0,2,1,2,No
1798,Business Development,4,Marketing,Male,32,7,Rare,2,Account Manager,Married,9204,4,5,3,7,3,2,4,3,0,3,4,4,3,No
