1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
EMMA,SAN ANDRES,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,32.127,-102.6353,OIL,2011.0,SECONDARY RECOVERY,MATURE,110.00,20.0,2784.0,ONSHORE,-3150.0,104.0,1550.0,GAS DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,4185.0,985.0,2.0,180.0,PERMIAN,12:HIGH-ENERGY CARBONATE SAND,TANK LIKE,TIGHT CARBONATELATERAL FACIES CHANGE,350.0,,12.19,CARBONATES,GRAINSTONE,FUSULINID,,INTERPARTICLE/INTERCRYSTALLINE,8.0,3.5,34.0,,0.0,0.0,,,1.15,790.0,,20.0,48.4,36.8,43.8,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION,,ROD PUMP,,RE-COMPLETION,1000.0
EMPIRE ABO,ABO,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,32.7677,-104.2507,OIL,2009.0,SECONDARY RECOVERY,MATURE,382.00,10.0,41528.0,ONSHORE,-4000.0,109.0,2359.0,AQUIFER DRIVE,2121:ORGANIC BUILDUP,5621.0,1621.0,1.0,1044.0,PERMIAN,13:ORGANIC BUILDUP,, NON-FRACTURED ZONE,300.0,,46.03,CARBONATES,PACKSTONE/BOUNDSTONE,TUBIPHYTES,TYPE IV,VUGGY,6.4,50.0,43.0,0.39,0.0,0.0,1250.0,,1.61,2231.0,,40.0,383.0,52.2,60.0,,GAS RECYCLING,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,ROD PUMP/HYDRAULIC JET PUMP,,COILED TUBING TREATMENT/HIGH GOR WELL SHUT-IN/RE-COMPLETION,2264.0
FAHUD,NATIH,1P ,OMAN,MIDDLE EAST,FAHUD SALT,22.2944,56.525,OIL,2007.0,SECONDARY RECOVERY,MATURE,380.00,5.6,220000.0,ONSHORE,-590.0,135.0,889.0,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,754.0,164.0,15.0,1575.0,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/NON-FRACTURED ZONE,1440.0,,,CARBONATES,WACKESTONE/PACKSTONE,FORAMINIFERA/RUDIST,TYPE III,MICROPOROSITY,29.0,10.0,31.0,2.2,0.0,0.0,145.0,,1.1,780.0,120000.0,15.0,6300.0,,30.0,,CONTINUOUS WATER INJECTION/GAS INJECTION,THERMAL,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/MULTI-LATERAL WELL/SLIM-HOLE WELL,ACIDIZATION,MODIFICATION IN INJECTION PATTERN,GAS LIFT,,COILED TUBING TREATMENT/GAS SHUT-OFF/SIDETRACKING,
FAIRWAY,JAMES LIMESTONE,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,32.1068,-95.5215,OIL,2011.0,ENHANCED OIL RECOVERY,MATURE,152.00,120.0,48819.0,ONSHORE,-700.0,265.0,5924.0,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,10000.0,9280.0,1.5,270.0,CRETACEOUS,13:ORGANIC BUILDUP,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,150.0,0.47,21.34,CARBONATES,WACKESTONE/GRAINSTONE/BOUNDSTONE,RUDIST,,MOLDIC/VUGGY,11.0,25.0,48.0,0.13,0.0,0.0,1500.0,,1.95,4223.0,170000.0,18.0,410.0,16.3,52.4,,WAG IMMISCIBLE INJECTION,MISCIBLE,DRILLING/WATER INJECTION OPTIMIZATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,,WATER INJECTION ON A ZONAL BASIS,,,DEPRESSURIZATION/HIGH GOR WELL SHUT-IN/HIGH WATER-CUT WELL SHUT-IN/RE-COMPLETION/SHUT-IN WELL REOPEN/STEP-OUT DEVELOPMENT DRILLING,9300.0
FATEH,MISHRIF,1P ,UNITED ARAB EMIRATES,MIDDLE EAST,RUB AL KHALI,25.6,54.43,OIL,1983.0,SECONDARY RECOVERY,PEAK OR PLATEAU,240.00,120.0,186294.0,OFFSHORE,160.0,230.0,4230.0,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,7740.0,7900.0,6.5,822.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,PALEO-HIGH OR INTRUSIVE MASS/TAR MATSEALING FAULT,250.0,0.3,22.86,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,RUDIST,,MOLDIC/VUGGY,20.0,50.0,32.0,0.57,0.0,0.0,350.0,,1.35,1609.0,141000.0,12.0,2964.0,25.0,60.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE)/ACID FRACTURING/SCALE INHIBITOR TREATMENT,CHANGING WATER INJECTION DIRECTION,GAS LIFT,,SIDETRACKING/WATER PLUGGING,
FULLERTON,WICHITA-CLEARFORK,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,32.388,-102.803,OIL,2000.0,SECONDARY RECOVERY,SECONDARY DECLINE,669.00,20.0,38312.0,ONSHORE,-3300.0,110.0,2940.0,GAS DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,6700.0,3400.0,2.0,350.0,PERMIAN,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATE/EVAPORITELATERAL FACIES CHANGE,600.0,,45.72,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA,,INTERCRYSTALLINE,10.0,3.0,42.0,0.43,0.0,1.8,1250.0,,1.62,2370.0,,21.0,1300.0,13.6,24.6,,CONTINUOUS WATER INJECTION/GAS RECYCLING,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/ABOVE FORMATION BREAKDOWN PRESSURE WATER INJECTION,MODIFICATION IN INJECTION PATTERN/SELECTIVE INJECTION,ROD PUMP,,ADDITIONAL PERFORATION/COILED TUBING TREATMENT/PROFILE MODIFICATION/SELECTIVE PERFORATION/WATER PLUGGING,3900.0
GACHSARAN,ASMARI,1P ,IRAN,MIDDLE EAST,ZAGROS,30.2201,50.8063,OIL,1996.0,SECONDARY RECOVERY,PRIMARY REJUVENATING,145.00,0.0,921000.0,ONSHORE,-2200.0,140.0,3572.0,AQUIFER DRIVE,1112:FORELAND ANTICLINE,2627.0,427.0,30.0,7516.0,NEOGENE/PALEOGENE,11:LOW-ENERGY CARBONATE MUD,TANK LIKE, NON-FRACTURED ZONE,1600.0,0.46,,CARBONATES,WACKESTONE/PACKSTONE,ALGAE/FORAMINIFERA,TYPE II,MOLDIC,9.0,4.0,31.1,1.35,1.75,1.5,500.0,,1.26,2756.0,97583.0,29.0,52900.0,,30.6,,GAS INJECTION,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/SCALE INHIBITOR TREATMENT,,GAS LIFT,,COILED TUBING TREATMENT/GAS CONING CONTROL/WATER CONING CONTROL,5000.0
GAROUPA,MACAE (QUISSAMA),1P ,BRAZIL,LATIN AMERICA,CAMPOS,-22.379,-40.4117,OIL,1997.0,PRIMARY RECOVERY,DECLINE,21.00,0.0,31330.0,OFFSHORE,407.0,215.0,5260.0,AQUIFER DRIVE,1181:ROLLOVER ANTICLINE,9845.0,10252.0,3.0,476.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE,426.5,0.7,49.99,CARBONATES,PACKSTONE,ONCOLITE,,MOLDIC,19.0,175.0,30.5,,0.0,0.0,466.0,,,,,12.0,275.0,,45.4,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT,,ACIDIZATION,,GAS LIFT,,,
GARZAN,GARZAN,1P ,TURKEY,MIDDLE EAST,TAURUS,37.8758,41.4911,OIL,2000.0,SECONDARY RECOVERY,MATURE,83.00,45.0,6635.0,ONSHORE,-3182.0,158.0,1350.0,AQUIFER DRIVE,1111:THRUST ANTICLINE,4363.0,1181.0,10.0,590.0,CRETACEOUS,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/STRUCTURAL SADDLELATERAL FACIES CHANGE/SEALING FAULT,330.0,,,CARBONATES,PACKSTONE/GRAINSTONE,RUDIST,,INTERPARTICLE,15.5,12.0,26.0,6.75,0.0,0.0,87.0,,1.05,713.0,70000.0,25.0,170.0,,41.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT,INFILL WELL,ACIDIZATION,,ROD PUMP/PCP,,,
GELA,TAORMINA,1P ,ITALY,EUROPE,CALTANISSETTA,37.0614,14.2858,OIL,2012.0,PRIMARY RECOVERY,MATURE,105.00,62.0,28144.0,ONSHORE-OFFSHORE,15.0,199.0,4978.0,AQUIFER DRIVE,112:TRANSPRESSIONAL ANTICLINE,10170.0,10170.0,5.0,1380.0,TRIASSIC,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,BLOCK-BOUNDING FAULTNON-FRACTURED ZONE,2273.0,,,CARBONATES,MUDSTONE/BRECCIA,,TYPE II,VUGGY/CAVERNOUS,3.5,,7.3,85.0,0.0,1.26,100.0,,1.05,697.0,100000.0,,1305.0,13.4,13.4,,,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION,,ROD PUMP/ESP/HYDRAULIC JET PUMP,,FLOWING RATE CONTROL/HIGH WATER-CUT WELL SHUT-IN/HOT DIESEL CIRCULATION/RE-COMPLETION/STEP-OUT DEVELOPMENT DRILLING/WATER CONING CONTROL,10951.0
GHAWAR,ARAB D,1P ,SAUDI ARABIA,MIDDLE EAST,THE GULF,25.925,49.2333,OIL,2006.0,SECONDARY RECOVERY,DECLINE,1996.00,0.0,5413333.0,ONSHORE,-700.0,216.0,3212.0,AQUIFER DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,5850.0,5150.0,5.0,1500.0,JURASSIC,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE/NON-FRACTURED ZONE,300.0,0.4,33.53,CARBONATES,PACKSTONE/GRAINSTONE,ALGAE/FORAMINIFERA,,INTERPARTICLE,16.0,1000.0,34.0,1.0,0.0,2.0300000000000002,520.0,40.0,1.33,1820.0,200000.0,15.0,193000.0,,59.6,,CONTINUOUS WATER INJECTION/GAS INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/MULTI-LATERAL WELL,ACIDIZATION,,ESP,,SIDETRACKING/WATER PLUGGING,6100.0
GHAWAR,ARAB D (NORTH AIN DAR),1P ,SAUDI ARABIA,MIDDLE EAST,THE GULF,25.925,49.2333,OIL,2004.0,SECONDARY RECOVERY,DECLINE,,0.0,642348.0,ONSHORE,-700.0,213.0,3212.0,AQUIFER DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,6500.0,5800.0,5.0,1500.0,JURASSIC,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE/NON-FRACTURED ZONE,300.0,0.5,45.72,CARBONATES,PACKSTONE/GRAINSTONE,ALGAE/FORAMINIFERA,,INTERPARTICLE,25.0,600.0,34.0,1.0,0.0,2.0300000000000002,550.0,40.0,1.33,1920.0,240000.0,20.0,20400.0,,59.3,,CONTINUOUS WATER INJECTION/GAS INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/MULTI-LATERAL WELL,ACIDIZATION,,ESP,,SIDETRACKING/WATER PLUGGING,6100.0
GIDDINGS,AUSTIN CHALK-3,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,29.77,-97.2067,OIL,2011.0,PRIMARY RECOVERY,SECONDARY MATURE,4200.00,40.0,92746.0,ONSHORE,-360.0,220.0,3800.0,GAS DRIVE,242:FRACTURING,5580.0,5218.0,1.5,6920.0,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,SHALE/TIGHT CARBONATENON-FRACTURED ZONE,110.0,,,CARBONATES,,COCCOLITH,TYPE II,MICROPOROSITY,5.0,,40.0,0.26,0.0,0.0,1050.0,,,,,65.0,,,,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/MULTI-LATERAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE)/HYDRAULIC FRACTURING (MULTI-STAGE),,ROD PUMP,,RE-COMPLETION/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING,
GLENBURN,MISSION CANYON (FROBISHER-ALIDA),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,WILLISTON,48.5237,-101.1809,OIL,2012.0,SECONDARY RECOVERY,SECONDARY REJUVENATING,103.00,40.0,,ONSHORE,-1950.0,135.0,2080.0,AQUIFER DRIVE,132:STRUCTURAL NOSE,4840.0,,0.5,,CARBONIFEROUS,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE,TIGHT CARBONATE/EVAPORITELATERAL FACIES CHANGE,100.0,,3.05,CARBONATES,PACKSTONE/GRAINSTONE,OOLITE/PISOLITE,,FENESTRAL,17.3,23.0,27.0,,0.0,0.0,100.0,,,,298724.0,35.0,,19.0,22.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION,,ROD PUMP,,RE-COMPLETION,2900.0
GOLDEN LANE,EL ABRA,1P ,MEXICO,LATIN AMERICA,TAMPICO-MISANTLA,21.1833,-97.7444,OIL,1999.0,PRIMARY RECOVERY,DECLINE,19.00,0.0,,ONSHORE-OFFSHORE,140.0,122.81510233867442,4430.0,AQUIFER DRIVE,2221:BURIED-HILL,1510.0,1150.0,1.0,719.0,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,, NON-KARSTIC ZONE,4430.0,,,CARBONATES,WACKESTONE/PACKSTONE,FORAMINIFERA,,VUGGY/CAVERNOUS,18.0,,37.0,,0.0,0.0,,,,,,20.0,5970.0,,46.0,35.0,,,,,,,,,,
GOLDEN LANE MARINE,EL ABRA (ATUN POOL),1P ,MEXICO,LATIN AMERICA,TAMPICO-MISANTLA,20.8667,-97.0167,OIL,1999.0,PRIMARY RECOVERY,MATURE,19.00,0.0,27395.0,OFFSHORE,164.0,213.2435998290253,4430.0,AQUIFER DRIVE,2221:BURIED-HILL,8858.0,9022.0,1.0,719.0,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,, NON-KARSTIC ZONE,,,,CARBONATES,WACKESTONE/PACKSTONE,FORAMINIFERA,,VUGGY/CAVERNOUS,18.0,,37.0,,0.0,0.0,,,,,,20.0,405.0,,14.0,34.0,,,,,,,,,,
GOLDEN LANE NEW,EL ABRA (SANTA AGUEDA FIELD),1P ,MEXICO,LATIN AMERICA,TAMPICO-MISANTLA,20.6083,-97.3,OIL,1999.0,PRIMARY RECOVERY,MATURE,65.00,0.0,34207.0,ONSHORE,-250.0,159.7962720390697,2272.0,AQUIFER DRIVE,2221:BURIED-HILL,4515.0,4265.0,1.0,541.0,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,, NON-KARSTIC ZONE,,,121.92,CARBONATES,WACKESTONE/PACKSTONE,FORAMINIFERA,,VUGGY/CAVERNOUS,,,16.0,,0.0,0.0,,,,,,,428.0,,32.0,51.0,,,,,,,,,,
GOLDEN LANE OLD,EL ABRA (CERRO AZUL-TOTECO-JUAN FELIPE),1P ,MEXICO,LATIN AMERICA,TAMPICO-MISANTLA,21.1833,-97.7444,OIL,1999.0,PRIMARY RECOVERY,MATURE,89.00,0.0,455000.0,ONSHORE,-492.0,128.0,1026.9760184502575,AQUIFER DRIVE,2221:BURIED-HILL,1642.0,1150.0,1.0,551.0,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,, NON-KARSTIC ZONE,,,89.92,CARBONATES,WACKESTONE/PACKSTONE,FORAMINIFERA,,VUGGY/CAVERNOUS,,,21.0,,0.0,0.0,,,,,,,1375.0,,30.0,30.0,,,,,,,,,,
GOLDEN SPIKE,LEDUC (D-3A POOL),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,53.4193,-113.8877,OIL,2009.0,SECONDARY RECOVERY,MATURE,61.00,25.0,51109.0,ONSHORE,-2350.0,140.0,2113.0,GAS DRIVE,2121:ORGANIC BUILDUP,5350.0,3000.0,0.4,646.0,DEVONIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,SHALE/TIGHT CARBONATELATERAL FACIES CHANGE,646.0,0.74,146.31,CARBONATES,GRAINSTONE/RUDSTONE/BOUNDSTONE,STROMATOPOROID,TYPE IV,INTERPARTICLE,8.7,75.0,37.0,0.79,0.0,3.2,420.0,,1.25,1393.0,,11.0,316.0,,61.0,,GAS INJECTION/GAS RECYCLING,MISCIBLE,DRILLING/STIMULATION,INFILL WELL,ACIDIZATION,,,,,
GRANT CANYON,GUILMETTE,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GREAT,38.4534,-115.5778,OIL,2003.0,PRIMARY RECOVERY,MATURE,6.00,160.0,6850.0,ONSHORE,-4750.0,239.0,1735.0,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,3540.0,-1210.0,23.0,960.0,DEVONIAN,11:LOW-ENERGY CARBONATE MUD,TANK LIKE, NON-FRACTURED ZONE,,,,CARBONATES,MUDSTONE/WACKESTONE,STROMATOPOROID,TYPE II,FRACTURE/BRECCIA,,,25.7,,0.0,0.0,,,,,4345.0,,,,,,,,DRILLING,INFILL WELL,,,,,,-750.0
GREATER RUMAILA,MISHRIF,1P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,30.5,47.4,OIL,2006.0,PRIMARY RECOVERY,PRIMARY REJUVENATING,50.00,0.0,150000.0,ONSHORE,-10.0,190.35342490631808,4116.554912667783,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,6998.0,6988.0,3.0,1043.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,STRUCTURAL SADDLE/TIGHT CARBONATELATERAL FACIES CHANGE,469.0,0.7,24.99,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/RUDIST/PELOID,,INTERPARTICLE,16.0,100.0,27.5,,0.0,0.0,475.0,,,,,,48000.0,,33.5,,,,,,,,,,,
GREATER RUMAILA,YAMAMA,3P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,30.5,47.4,OIL,2006.0,DEVELOPMENT PENDING,PRIMARY REJUVENATING,,0.0,,ONSHORE,-10.0,245.2652316295007,6690.434865244071,,1151:SALT-DIAPIR ANTICLINE,11460.0,11450.0,3.0,1525.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,STRUCTURAL SADDLE/TIGHT CARBONATELATERAL FACIES CHANGE,1050.0,,89.92,CARBONATES,PACKSTONE/GRAINSTONE,OOLITE/PELOID,,INTERPARTICLE,18.0,,35.5,,0.0,0.0,,,,,,,23500.0,,,,,,,,,,,,,
GROSMONT,GROSMONT,3P ,CANADA,NORTH AMERICA,WESTERN CANADA,54.8038,-113.4843,OIL,2009.0,DEVELOPING,DEVELOPING,,0.0,,ONSHORE,0.0,52.0,745.0,,2211:REGIONAL SUBCROP,650.0,,0.6,,DEVONIAN,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,SHALELATERAL DIAGENETIC CHANGE,330.0,,23.77,CARBONATES,PACKSTONE/GRAINSTONE/FLOATSTONE,STROMATOPOROID,,INTERCRYSTALLINE,20.0,60.0,7.0,1600000.0,0.0,0.0,,,,,,25.0,406000.0,,,,,THERMAL/CHEMICAL,DRILLING/STIMULATION/ARTIFICIAL LIFT,HORIZONTAL WELL,,,,,,
GUNUNG KEMBANG,BATURAJA,1P ,INDONESIA,ASIA-PACIFIC,SUMATRA SOUTH,-3.4386,103.2501,OIL,2008.0,PRIMARY RECOVERY,DECLINE,10.00,0.0,1300.0,ONSHORE,-265.0,181.0,1580.0,GAS DRIVE,2121:ORGANIC BUILDUP,3115.0,2850.0,,172.0,NEOGENE,13:ORGANIC BUILDUP,LAYER-CAKE, ,250.0,,,CARBONATES,FLOATSTONE/RUDSTONE/BAFFLESTONE/FRAMESTONE,ALGAE/CORAL,,MOLDIC/VUGGY,26.0,30.0,46.3,0.59,0.0,0.0,375.0,,1.26,,,,120.7,,8.2,77.5,,,DRILLING,HORIZONTAL WELL,,,,,,
HAFT KEL,ASMARI,1P ,IRAN,MIDDLE EAST,ZAGROS,31.4333,49.55,OIL,2000.0,SECONDARY RECOVERY,MATURE,31.00,360.0,206334.0,ONSHORE,-2000.0,110.0,2092.0,AQUIFER DRIVE,1112:FORELAND ANTICLINE,2801.0,801.0,25.0,2286.0,NEOGENE,11:LOW-ENERGY CARBONATE MUD,TANK LIKE, NON-FRACTURED ZONE,884.0,0.76,205.74,CARBONATES,WACKESTONE/PACKSTONE,ALGAE/FORAMINIFERA,TYPE II,MOLDIC,8.0,1.0,38.0,0.4,0.0,0.9,400.0,,1.17,1412.0,180000.0,,8575.0,,23.0,,GAS INJECTION,,STIMULATION/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/SCALE INHIBITOR TREATMENT,,,,GAS CONING CONTROL/WATER CONING CONTROL/WATER PLUGGING,2051.0
HALFAYA,ASMARI,3P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,31.614,47.424,OIL,2009.0,DEVELOPMENT PENDING,,,0.0,,ONSHORE,-46.0,181.02506329803202,3679.3068167348324,,1151:SALT-DIAPIR ANTICLINE,6240.0,6194.0,2.0,230.0,NEOGENE/PALEOGENE,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,SHALENONE,1222.0,,38.1,CARBONATES,WACKESTONE/PACKSTONE,BRYOZOAN/CORAL/ECHINOID,,INTERPARTICLE,19.0,500.0,22.0,,0.0,0.0,,,,,200750.0,41.0,1160.0,,24.0,,,,,,,,,,,
HALFAYA,MISHRIF,3P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,31.614,47.424,OIL,2009.0,DEVELOPMENT PENDING,,,0.0,,ONSHORE,-46.0,207.0,5104.0,,1151:SALT-DIAPIR ANTICLINE,9295.0,9249.0,2.0,656.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE,1342.0,,148.13,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/RUDIST/PELOID,,INTERPARTICLE,18.0,20.0,20.5,,2.8,0.0,546.0,,,,200000.0,43.0,9670.0,,24.0,,,,,,,,,,,
HALFAYA,SADI,3P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,31.614,47.424,OIL,2009.0,DEVELOPMENT PENDING,,,0.0,,ONSHORE,-46.0,209.52702304049973,5015.278571590656,,1151:SALT-DIAPIR ANTICLINE,8556.0,8510.0,2.0,869.0,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,,TIGHT CARBONATENONE,419.0,,28.96,CARBONATES,MUDSTONE,,,,16.5,3.5,26.0,,0.0,0.0,,,,,220104.0,35.0,3375.0,,30.0,,,,,,,,,,,
HALFDAN,CHALK GROUP,1P ,DENMARK,EUROPE,NORTH SEA CENTRAL,55.5306,5.0073,OIL,2012.0,SECONDARY RECOVERY,DECLINE,53.00,172.0,150738.0,OFFSHORE,140.0,176.0,4200.0,GAS DRIVE,2111:LATERAL FACIES CHANGE,6360.0,6500.0,1.0,,PALEOGENE/CRETACEOUS,14:FORESLOPE-BASIN,LAYER-CAKE,TIGHT CARBONATENONE,170.0,,,CARBONATES,WACKESTONE,COCCOLITH,TYPE III,MICROPOROSITY,28.0,1.5,30.0,8.24,0.0,0.0,,,1.3,,,10.0,1615.0,,39.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/MULTI-LATERAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE)/ACID FRACTURING/SCALE INHIBITOR TREATMENT/ABOVE FORMATION BREAKDOWN PRESSURE WATER INJECTION,,,,COILED TUBING TREATMENT/H2S CONTROL/PROFILE MODIFICATION/SELECTIVE PERFORATION/SIDETRACKING,
