1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
HYDE,LEMAN SANDSTONE,1P ,UNITED KINGDOM,EUROPE,NORTH SEA SOUTHERN,53.8,1.0,GAS,2007.0,PRIMARY RECOVERY,DECLINE,3.00,0.0,7502.0,OFFSHORE,94.0,217.7354889939652,5400.033822233503,GAS DRIVE,113:INVERSION ANTICLINE,9223.0,9317.0,,345.0,PERMIAN,22:DESERT,LAYER-CAKE,BLOCK-BOUNDING FAULTLATERAL FACIES CHANGE,,,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,13.0,1.0,0.0,,0.0,0.0,,1.6,,,,64.0,31.7,,,70.0,,,DRILLING,HORIZONTAL WELL/EXTENDED REACH WELL,,,,,,
IBHUBESI,ALBIAN 14 SEQUENCE,1P ,SOUTH AFRICA,AFRICA,ORANGE,-30.8611,16.5231,GAS,2012.0,APPRAISAL,,,0.0,,OFFSHORE,722.0,234.6569892728482,6193.194946122431,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,10598.0,11320.0,0.8,,CRETACEOUS,24:COASTAL,JIGSAW-PUZZLE,SHALELATERAL SHALE-OUT/SEALING FAULT,476.0,0.28,35.05,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,ARKOSE,,SECONDARY INTERGRANULAR,22.0,,0.0,,0.0,0.0,,26.0,,,25.0,,,,,,,,,,,,,,,
INDEFATIGABLE,LEMAN SANDSTONE,1P ,UNITED KINGDOM,EUROPE,NORTH SEA SOUTHERN,53.3932,2.5239,GAS,2006.0,PRIMARY RECOVERY,MATURE,67.00,600.0,113996.0,OFFSHORE,100.0,195.0,4122.0,GAS DRIVE,1212:HORST BLOCK,7400.0,7500.0,4.0,1350.0,PERMIAN,22:DESERT,TANK LIKE,BLOCK-BOUNDING FAULT/STRUCTURAL SADDLESEALING FAULT,200.0,0.99,60.05,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,15.0,30.0,0.0,,0.0,2.7,,0.5,,,196200.0,30.0,933.0,,,84.0,,,STIMULATION/OTHER RESERVOIR MANAGEMENT,,ACID FRACTURING,,,,RE-PERFORATION,8500.0
IVANA,SUSAK,1P ,CROATIA,EUROPE,ADRIATIC,44.6881,13.2031,GAS,2005.0,PRIMARY RECOVERY,PEAK OR PLATEAU,,0.0,10835.0,OFFSHORE,138.0,107.0,1961.0,GAS DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,1830.0,1968.0,,2300.0,NEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALENONE,2300.0,,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,,,PRIMARY INTERGRANULAR,32.0,500.0,0.0,,0.0,1.6,,,,,25000.0,40.0,,,,,,,,,,,,,,4311.0
JERNEH,BEKOK (GROUP D-E),1P ,MALAYSIA,ASIA-PACIFIC,MALAY,7.6167,103.7667,GAS,2008.0,PRIMARY RECOVERY,,,0.0,,OFFSHORE,180.0,203.0,2167.974347942839,GAS DRIVE,113:INVERSION ANTICLINE,3620.0,3800.0,3.0,,NEOGENE,24:COASTAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE,2560.0,0.27,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,25.0,20.0,0.0,,0.0,0.0,,,,,,45.0,733.0,,,80.0,,,DRILLING/OTHER RESERVOIR MANAGEMENT,INFILL WELL/EXTENDED REACH WELL,,,,,CORROSION INHIBITOR TREATMENT/DEWATERING/FLOWING RATE CONTROL/SELECTIVE PERFORATION/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING,
JOLLIET,GG-KS SANDS (GAS POOL),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,27.7672,-91.516,GAS-CONDENSATE,2008.0,PRIMARY RECOVERY,MATURE,,0.0,6099.5,OFFSHORE,1760.0,122.0,5545.0,GAS DRIVE,1151:SALT-DIAPIR ANTICLINE,3840.0,5600.0,6.0,,NEOGENE,25:DEEP MARINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE,3700.0,0.1,100.59,SANDSTONE,FINE-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,31.0,947.0,0.0,,0.0,0.0,,52.7,,,,22.5,15.0,,,63.0,,,,,,,,,,8777.0
JONAH,LANCE,2P ,UNITED STATES OF AMERICA,NORTH AMERICA,GREATER GREEN RIVER,42.4113,-109.6876,GAS,2011.0,PRIMARY RECOVERY,DECLINE,1690.00,8.0,197193.0,ONSHORE,-7200.0,213.0,6133.0,GAS DRIVE,1211:TILTED FAULT-BLOCK,7600.0,400.0,2.0,4000.0,CRETACEOUS,21:FLUVIAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALESHALE-FILLED CHANNEL,3500.0,0.22,,SANDSTONE,FINE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,9.0,0.03,52.0,,0.0,0.2,,11.0,,,1100.0,,2551.0,,,42.9,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,HYDRAULIC FRACTURING (MULTI-STAGE),,PLUNGER LIFT,,COILED TUBING TREATMENT/SHUT-IN WELL REOPEN,3000.0
K12-B,SLOCHTEREN (ROTLIEGEND),1P ,NETHERLANDS,EUROPE,BROAD FOURTEENS,53.3417,3.8969,GAS,2008.0,SECONDARY RECOVERY,MATURE,7.00,0.0,17670.0,OFFSHORE,85.3,262.0,5802.0,GAS DRIVE,1211:TILTED FAULT-BLOCK,11952.1,12037.4,,561.0,PERMIAN,22:DESERT,LAYER-CAKE,BLOCK-BOUNDING FAULTSEALING FAULT,492.0,,,SANDSTONE,,LITHARENITE,,PRIMARY INTERGRANULAR,15.0,20.0,0.0,,0.0,0.0,,,,,,,84.9,,,88.0,GAS RECYCLING,,,,,,,,,
KADANWARI,LOWER GORU (E SAND),1P ,PAKISTAN,ASIA-PACIFIC,INDUS,27.0167,69.3167,GAS,2012.0,PRIMARY RECOVERY,PRIMARY REJUVENATING,23.00,2120.0,19453.89,ONSHORE,-210.0,350.0,4958.0,AQUIFER DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,10820.0,10610.0,,160.0,CRETACEOUS,24:COASTAL,JIGSAW-PUZZLE, RESERVOIR BODY BOUNDARY/SEALING FAULT,107.0,0.48,14.94,SANDSTONE,,LITHARENITE,,PRIMARY INTERGRANULAR,19.5,,0.0,,0.0,0.7,,,,,,,82.0,,,,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE)/HYDRAULIC FRACTURING (MULTI-STAGE),,,,ACID WASH/ADDITIONAL PERFORATION/COILED TUBING TREATMENT/FOAM LIFT TREATMENT/RE-COMPLETION/SCALE REMOVAL/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING,10760.0
KAILAS TILA,UPPER SAND,1P ,BANGLADESH,ASIA-PACIFIC,SURMA,24.772,91.9845,GAS,2002.0,PRIMARY RECOVERY,PEAK OR PLATEAU,,0.0,14919.65,ONSHORE,0.0,195.23924659775037,3491.0,GAS DRIVE,1112:FORELAND ANTICLINE,7395.01,7217.85,,393.7,NEOGENE,24:COASTAL,JIGSAW-PUZZLE/LABYRINTH,SHALELATERAL FACIES CHANGE,328.08,0.23,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,,18.0,196.0,0.0,,0.0,0.0,,17.8,,,,33.0,608.46,,,69.0,,,OTHER RESERVOIR MANAGEMENT,,,,,,RE-COMPLETION/STEP-OUT DEVELOPMENT DRILLING,
KAPUNI,MANGAHEWA (KAPUNI GROUP),1P ,NEW ZEALAND,ASIA-PACIFIC,TARANAKI,-39.4742,174.1753,GAS-CONDENSATE,2006.0,SECONDARY RECOVERY,MATURE,,180.0,52680.0,ONSHORE,-630.0,224.0,6500.0,GAS DRIVE,113:INVERSION ANTICLINE,10915.0,10285.0,12.0,1542.0,PALEOGENE,24:COASTAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE/SEALING FAULT,2221.0,0.4,60.05,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,SECONDARY INTERGRANULAR,15.0,10.0,48.0,,0.0,0.46,,80.0,,,12000.0,47.5,,,,,GAS RECYCLING,,STIMULATION,,HYDRAULIC FRACTURING (SINGLE STAGE),,,,,12359.0
KATNOOK,PRETTY HILL (SANDSTONE),1P ,AUSTRALIA,ASIA-PACIFIC,OTWAY,-37.4556,140.7789,GAS,2007.0,PRIMARY RECOVERY,DECLINE,2.00,139.0,1772.0,ONSHORE,-330.0,234.0,3591.0,GAS DRIVE,1211:TILTED FAULT-BLOCK,9288.0,8958.0,5.0,367.0,CRETACEOUS,21:FLUVIAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULTLATERAL FACIES CHANGE,,0.35,14.94,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,FELDSPATHIC LITHARENITE,,PRIMARY INTERGRANULAR,14.5,8.6,50.0,,0.0,0.59,,7.0,,,5485.0,55.0,4.33,,,,,,,,,,,,,9142.0
KATY,WILCOX,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,29.8443,-95.8638,GAS,2006.0,SECONDARY RECOVERY,PRIMARY REJUVENATING,,640.0,,ONSHORE,-160.0,280.0,6667.0,AQUIFER DRIVE,1172:SALT WITHDRAWAL ANTICLINE,9910.0,9750.0,2.0,,PALEOGENE,24:COASTAL,LABYRINTH,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,1900.0,0.4,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,12.0,1.4,53.0,,0.0,0.0,,,,,,,,,,,GAS RECYCLING,,OTHER RESERVOIR MANAGEMENT,,,,,,RE-COMPLETION,
KATY,YEGUA,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,29.8443,-95.8638,GAS-CONDENSATE,2006.0,SECONDARY RECOVERY,PRIMARY REJUVENATING,17.00,40.0,,ONSHORE,-160.0,212.0,3303.0,AQUIFER DRIVE,1172:SALT WITHDRAWAL ANTICLINE,6215.0,6055.0,2.0,,PALEOGENE,24:COASTAL,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,1350.0,0.37,102.11,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,28.0,275.0,53.0,,0.0,0.0,,26.8,,,,31.0,1182.0,,,79.0,GAS RECYCLING,,OTHER RESERVOIR MANAGEMENT,,,,,,DEPRESSURIZATION/RE-COMPLETION,7150.0
KEKEYA,XIHEFU,1P ,CHINA,ASIA-PACIFIC,TARIM,37.4,77.2,GAS-CONDENSATE,2005.0,SECONDARY RECOVERY,DECLINE,81.00,260.0,4467.0,ONSHORE,-6102.0,180.0,5713.0,GAS DRIVE,1111:THRUST ANTICLINE,9711.0,3609.0,10.0,,NEOGENE,21:FLUVIAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE,13450.0,0.46,,SANDSTONE,FINE-GRAINED SAND,FELDSPATHIC LITHARENITE,,SECONDARY INTERGRANULAR,12.0,40.0,98.0,1.6,11.0,0.0,1240.0,98.0,1.63,5713.0,130000.0,36.6,449.0,,20.0,49.0,GAS RECYCLING,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,,,GAS LIFT,,WAX REMOVAL,4628.0
KELA-2,BASHJICHK,3P ,CHINA,ASIA-PACIFIC,TARIM,42.1255,82.5255,GAS,2002.0,PRIMARY RECOVERY,,,200.0,,ONSHORE,-4724.0,212.0,10780.0,GAS DRIVE,1111:THRUST ANTICLINE,11417.0,6693.0,19.0,1400.0,CRETACEOUS,23:LACUSTRINE,JIGSAW-PUZZLE,SHALENONE,950.0,0.8,201.17,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,12.8,515.0,36.0,,10.0,0.6,,,,,14000.0,31.0,1300.0,,,63.3,,,,,,,,,,7579.0
KHAZZAN-MAKAREM,BARIK,2C ,OMAN,MIDDLE EAST,GHABA SALT,21.6718,56.5855,GAS,,DEVELOPMENT PENDING,,,0.0,,ONSHORE,-426.51,284.9,8179.841476349507,GAS DRIVE,2111:LATERAL FACIES CHANGE,14041.99,13615.49,2.0,1541.99,ORDOVICIAN/CAMBRIAN,24:COASTAL,LAYER-CAKE,SHALELATERAL SHALE-OUT,393.7,0.5,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,6.0,0.15,48.0,,0.0,1.61,,13.0,,,,,16670.0,,,,,,DRILLING/STIMULATION,HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE)/HYDRAULIC FRACTURING (MULTI-STAGE),,,,,
KHULUD,AMIN,2C ,OMAN,MIDDLE EAST,FAHUD SALT,22.3853,56.456,GAS-CONDENSATE,2013.0,APPRAISAL,,,0.0,,ONSHORE,-492.13,347.0,11603.02,GAS DRIVE,1172:SALT WITHDRAWAL ANTICLINE,15387.14,14895.01,4.5,902.23,CAMBRIAN,21:FLUVIAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALE/TIGHT CLASTICS,557.74,0.9,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,5.0,0.1,0.0,,0.0,0.0,,,,,,,,,,,,,STIMULATION,,HYDRAULIC FRACTURING (MULTI-STAGE),,,,,15748.03
KINSALE HEAD,GREENSAND (A SAND),1P ,IRELAND,EUROPE,CELTIC SEA NORTH,51.3276,-8.0968,GAS,2005.0,PRIMARY RECOVERY,MATURE,14.00,0.0,43675.0,OFFSHORE,300.0,85.0,1449.8030030397733,GAS DRIVE,113:INVERSION ANTICLINE,2375.0,2675.0,1.3,292.0,CRETACEOUS,24:COASTAL,LAYER-CAKE,STRUCTURAL SADDLE/SHALENONE,150.0,0.65,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,20.0,420.0,0.0,,0.0,0.0,,,,,,28.0,425.0,,,65.0,,,,EXTENDED REACH WELL,,,,,,
KOVYKTA,PARFENOV,3P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,SIBERIAN EASTERN,55.4167,106.0,GAS,2011.0,DEVELOPMENT PENDING,,,0.0,40325.0,ONSHORE,-4920.0,127.0,3727.0,GAS DRIVE,1211:TILTED FAULT-BLOCK,11842.0,6922.0,0.1,587.0,PROTEROZOIC,24:COASTAL,LAYER-CAKE,SHALELATERAL DIAGENETIC CHANGE/RESERVOIR BODY BOUNDARY,190.0,0.35,16.46,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,,,PRIMARY INTERGRANULAR,16.0,5.0,71.0,,0.01,2.0,,10.0,,,380000.0,25.0,11774.0,,,75.0,,,,,,,,,,8038.715
KRECHBA,C10.2,1P ,ALGERIA,AFRICA,TIMIMOUN,29.0,2.25,GAS,2008.0,PRIMARY RECOVERY,PEAK OR PLATEAU,,3950.0,,ONSHORE,-1509.19,174.08232556542703,3353.880018158877,GAS DRIVE,113:INVERSION ANTICLINE,5675.85,4166.67,1.5,197.0,CARBONIFEROUS,24:COASTAL,LAYER-CAKE, LATERAL FACIES CHANGE/LATERAL SHALE-OUT,66.0,1.0,20.12,SANDSTONE,FINE-GRAINED SAND,QUARTZ ARENITE,TYPE IV,PRIMARY INTERGRANULAR,15.0,10.0,0.0,,0.0,0.0,,,,,,,167.0,,,97.0,,,SAND CONTROL,HORIZONTAL WELL,,,,SLOTTED LINER,,
KRISTIN,GARN,1P ,NORWAY,EUROPE,MID-NORWAY SHELF,64.9667,6.4,GAS-CONDENSATE,2012.0,PRIMARY RECOVERY,DECLINE,16.00,520.0,149100.0,OFFSHORE,1150.0,274.99784593770534,8084.091065473635,GAS DRIVE,1212:HORST BLOCK,13876.0,15026.0,7.0,509.0,JURASSIC,24:COASTAL,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,361.0,0.95,,SANDSTONE,MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,13.0,10.0,46.3,,0.0,0.0,,178.0,,,90000.0,,1218.0,,,28.7,,,DRILLING/STIMULATION/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,EXTENDED REACH WELL,SCALE INHIBITOR TREATMENT,,,SAND SCREEN,ACID WASH/SAND CLEANING,
KRISTIN,ILE,1P ,NORWAY,EUROPE,MID-NORWAY SHELF,64.9667,6.4,GAS-CONDENSATE,2010.0,PRIMARY RECOVERY,DECLINE,17.00,520.0,149100.0,OFFSHORE,1150.0,279.03439291332256,13200.0,GAS DRIVE,1212:HORST BLOCK,14204.0,15354.0,7.0,548.0,JURASSIC,24:COASTAL,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,279.0,0.95,,SANDSTONE,MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,16.0,94.0,46.3,,0.0,0.0,,178.0,,,90000.0,,1218.0,,,28.0,,,DRILLING/STIMULATION/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,EXTENDED REACH WELL,SCALE INHIBITOR TREATMENT,,,SAND SCREEN,ACID WASH/SAND CLEANING,
KUPE,FAREWELL (KAPUNI GROUP),1P ,NEW ZEALAND,ASIA-PACIFIC,TARANAKI,-39.8526,174.1191,GAS-CONDENSATE,2007.0,DEVELOPING,DEVELOPING,,0.0,,OFFSHORE,115.0,189.5,5491.0,GAS DRIVE,113:INVERSION ANTICLINE,9595.0,9710.0,5.0,571.0,PALEOGENE,21:FLUVIAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE,,0.75,,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,17.0,50.0,46.3,0.25,0.0,0.0,1807.0,86.8,1.82,5491.0,16000.0,,77.0,,,60.0,,,,,,,,,,10220.0
LAKE CREEK,WILCOX,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,30.2546,-95.5906,GAS,2006.0,SECONDARY RECOVERY,DECLINE,57.00,74.0,6610.0,ONSHORE,-175.0,280.0,5700.0,AQUIFER DRIVE,1181:ROLLOVER ANTICLINE,8455.0,8280.0,1.0,160.0,PALEOGENE,24:COASTAL,LABYRINTH,SHALELATERAL SHALE-OUT,720.0,,131.07,SANDSTONE,FINE-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,15.4,24.0,40.0,,0.0,0.0,,,,,,38.0,,,,,GAS RECYCLING,,STIMULATION/ARTIFICIAL LIFT,,HYDRAULIC FRACTURING (SINGLE STAGE),,GAS LIFT,,RE-COMPLETION,
LEMAN,LEMAN SANDSTONE,1P ,UNITED KINGDOM,EUROPE,NORTH SEA SOUTHERN,53.2167,2.3,GAS,2006.0,PRIMARY RECOVERY,MATURE,192.00,300.0,295300.0,OFFSHORE,123.0,125.0,3022.0,GAS DRIVE,113:INVERSION ANTICLINE,5727.0,5850.0,3.5,850.0,PERMIAN,22:DESERT,LAYER-CAKE,BLOCK-BOUNDING FAULTLATERAL FACIES CHANGE,800.0,1.0,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,TYPE II,PRIMARY INTERGRANULAR,12.9,5.0,0.0,,0.0,1.26,,1.0,,,240000.0,41.0,2334.0,,,91.0,,,STIMULATION/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,FLOWING RATE CONTROL/SHUT-IN WELL REOPEN,6500.0
LOMA LA LATA,SIERRAS BLANCAS,1P ,ARGENTINA,LATIN AMERICA,NEUQUEN,-38.3791,-68.7854,GAS-CONDENSATE,2006.0,PRIMARY RECOVERY,MATURE,263.00,2224.0,276700.0,ONSHORE,-1640.0,230.0,4552.0,GAS DRIVE,2232:ONLAP ONTO STRUCTURAL FLANK UNCONFORMITY,8860.0,7220.0,2.0,1640.0,JURASSIC,22:DESERT,JIGSAW-PUZZLE, LATERAL FACIES CHANGE/SEALING FAULT,820.0,0.34,,SANDSTONE,MEDIUM-GRAINED SAND,LITHIC ARKOSE,,SECONDARY INTERGRANULAR,14.0,8.0,57.0,1.0,0.0,0.0,,,1.27,,72000.0,35.0,2140.0,,,80.0,,,STIMULATION,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,,7531.0
LOWER MOBILE BAY-MARY ANN,NORPHLET,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,30.3894,-88.1636,GAS,2007.0,PRIMARY RECOVERY,DECLINE,6.00,700.0,28340.0,OFFSHORE,20.0,390.0,11300.0,GAS DRIVE,1181:ROLLOVER ANTICLINE,20435.0,20455.0,4.0,400.0,JURASSIC,22:DESERT,JIGSAW-PUZZLE, LATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,460.0,0.6,85.35,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,12.0,4.0,0.0,,0.0,9.0,,,,,,,133.0,,,75.0,,,OTHER RESERVOIR MANAGEMENT,,,,,,CORROSION INHIBITOR TREATMENT,20846.0
MAHOGANY (TRINIDAD),UNNAMED,1P ,TRINIDAD AND TOBAGO,LATIN AMERICA,EASTERN VENEZUELA,10.1169,-60.2932,GAS,2003.0,PRIMARY RECOVERY,DECLINE,32.00,500.0,107431.0,OFFSHORE,280.0,172.0,4758.0,AQUIFER DRIVE,1182:FAULT-DRAG ANTICLINE,5720.0,6000.0,8.0,8000.0,NEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALESEALING FAULT,7000.0,0.5,,SANDSTONE,FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,31.0,1500.0,81.9,0.61,17.0,0.0,979.0,21.0,1.44,,,20.0,847.0,40.7,40.7,64.4,,,DRILLING/STIMULATION/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION,,,SAND SCREEN/FRAC PACK/PRESSURE DRAWDOWN CONTROL,FLOWING RATE CONTROL/RE-COMPLETION/SIDETRACKING,9758.0
MALAY,SHATLYK,1P ,TURKMENISTAN,FORMER SOVIET UNION,AMU DARYA,38.65,62.82,GAS,2000.0,PRIMARY RECOVERY,PRIMARY REJUVENATING,58.00,0.0,120000.0,ONSHORE,-590.0,230.0,3582.0,AQUIFER DRIVE,1112:FORELAND ANTICLINE,7595.0,7005.0,5.0,246.0,CRETACEOUS,21:FLUVIAL,LAYER-CAKE,BLOCK-BOUNDING FAULTNONE,210.0,0.53,12.5,SANDSTONE,MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,21.3,280.0,0.0,,0.0,0.0,,0.5,,,105000.0,39.0,,,,,,,STIMULATION/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION,,,,WATER PLUGGING,8618.5
MARKHAM,LEMAN SANDSTONE/SLOCHTEREN SANDSTONE,1P ,NETHERLANDS-UNITED KINGDOM,EUROPE,NORTH SEA SOUTHERN,53.8671,2.8571,GAS,2006.0,PRIMARY RECOVERY,DECLINE,9.00,1000.0,47510.0,OFFSHORE,118.0,224.0,5711.0,GAS DRIVE,1212:HORST BLOCK,10872.0,10990.0,,476.0,PERMIAN,22:DESERT,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE,113.0,0.84,27.43,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,14.0,10.0,0.0,,0.0,11.0,,9.0,,,173000.0,23.0,156.0,,,75.0,,,DRILLING/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,,,STEP-OUT DEVELOPMENT DRILLING,11352.0
MARKOVO,PARFENOV,1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,SIBERIAN EASTERN,57.4375,107.3058,GAS-CONDENSATE,2012.0,DEVELOPING,DEVELOPING,,0.0,600.0,ONSHORE,-2000.0,99.0,3472.0,AQUIFER DRIVE,1142:BASEMENT-DRAPE ANTICLINE,9283.0,7283.0,1.0,99.0,PROTEROZOIC,24:COASTAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE,172.0,0.61,7.62,SANDSTONE,,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,8.0,152.0,60.0,,1.12,3.13,,100.0,,,,,,,,,,,,,,,,,,9120.0
MASTAKH,KYZYLSYR,1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,SIBERIAN EASTERN,63.75,124.0,GAS,2004.0,PRIMARY RECOVERY,DECLINE,,90.0,16000.0,ONSHORE,-377.0,102.0,2480.0,AQUIFER DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,5627.0,5250.0,2.0,230.0,JURASSIC,21:FLUVIAL,LAYER-CAKE,STRUCTURAL SADDLE/SHALENONE,900.0,,7.01,SANDSTONE,MEDIUM-GRAINED SAND,LITHARENITE,,,20.0,95.0,53.0,,0.0,0.0,,15.0,,,37000.0,39.0,77.5,,,,,,,,,,,,,5709.0
